grid_step,n_nodes,n_cores,single_precision,subdomain_ratio,time2
50,39,14,0,2.8,3.54
20,33,30,1,4.714285714285714,19.91
20,34,30,0,1.1428571428571428,30.37
20,36,26,1,1.4615384615384617,18.19
20,60,22,1,2.75,12.95
80,24,22,1,1.0,1.11
50,54,24,1,1.0,1.84
20,16,16,1,1.0,46.82
20,57,18,1,3.375,14.39
20,45,14,0,1.9285714285714288,34.42
20,23,28,0,3.5,41.64
100,17,20,0,1.0,1.05
50,15,32,1,2.1666666666666665,3.25
20,30,24,0,1.25,36.07
80,23,24,0,1.0,1.43
80,10,28,1,1.3333333333333333,1.44
20,42,16,0,3.5,33.38
20,24,36,0,2.7,43.49
20,17,16,0,1.0689655172413792,73.54
20,32,26,0,3.4444444444444446,32.68
20,26,24,1,1.0526315789473684,23.73
20,39,18,0,4.2222222222222205,32.59
50,42,30,0,1.0,2.79
20,20,30,1,1.5625,27.74
20,46,22,1,2.2,15.91
20,20,16,1,3.333333333333333,38.56
20,45,32,0,2.5,24.62
20,52,30,1,1.0,13.62
20,39,20,1,1.1875,20.11
50,12,30,0,2.6666666666666665,6.35
20,56,16,0,3.875,25.8
50,13,16,0,1.25,7.54
50,25,30,0,1.3333333333333333,3.68
20,50,36,0,3.333333333333333,22.01
20,26,24,1,3.8,23.98
50,31,32,0,1.0,3.69
80,20,22,1,1.2,1.16
50,45,22,0,1.0,2.71
20,38,20,0,1.9230769230769231,30.63
50,40,14,1,2.4,2.71
20,15,36,1,2.5384615384615383,32.53
20,48,14,0,3.5,33.08
50,20,30,0,1.0,4.45
20,55,36,0,1.0,21.94
50,20,18,0,4.4,4.8
20,22,32,1,1.4666666666666666,23.91
20,18,24,0,3.1538461538461537,54.03
20,11,26,1,2.3684210526315788,47.7
80,17,14,1,1.1428571428571428,1.54
50,12,34,1,3.2,3.65
20,39,30,1,1.3333333333333333,16.11
20,58,30,0,5.0,21.25
50,14,20,1,2.8571428571428568,3.8
20,57,18,0,3.375,23.08
50,35,22,0,1.8,3.03
50,15,36,1,1.4285714285714286,3.12
50,50,16,0,2.0,2.69
20,54,36,0,3.0,21.86
50,10,32,1,3.333333333333333,4.19
20,48,24,1,1.1538461538461535,14.87
50,16,18,0,1.0909090909090908,5.76
20,35,18,0,1.9285714285714288,35.51
20,25,36,0,2.272727272727273,37.22
20,54,32,1,1.3,12.88
20,39,22,0,1.2666666666666666,29.31
20,48,24,0,2.0,24.03
50,38,18,1,2.0,2.39
50,13,24,0,5.0,6.37
20,13,36,1,1.4210526315789471,43.17
50,17,20,1,1.1,3.49
50,26,22,1,1.2857142857142858,2.86
20,27,20,1,1.3888888888888888,25.18
20,54,14,0,2.4545454545454546,29.11
20,36,28,1,2.3,17.63
50,36,26,1,1.4,2.18
20,12,28,1,1.3478260869565215,42.15
50,26,24,0,2.4,3.65
80,20,18,0,1.0,1.62
80,17,18,1,1.1666666666666667,1.37
50,34,34,1,1.0,2.04
50,58,16,0,1.0,2.78
50,21,34,0,1.8,4.2
20,14,22,1,1.5909090909090908,41.68
20,39,36,1,2.1111111111111107,15.47
20,36,30,1,1.2307692307692308,16.98
20,59,30,1,2.0,12.44
20,55,18,0,1.0666666666666669,24.91
80,12,30,0,1.6,1.91
20,54,22,0,1.1538461538461535,22.71
50,21,36,0,1.0,4.44
20,31,22,0,1.375,34.92
20,16,16,0,1.0,78.25
50,13,36,1,1.5714285714285714,3.44
20,24,26,1,3.8,25.23
20,56,20,0,4.428571428571429,24.02
20,57,14,0,4.375,29.02
50,55,18,1,1.0,2.09
80,14,18,1,2.0,1.43
50,42,20,0,1.6,2.89
20,58,24,1,1.7,13.29
50,17,28,1,2.8,2.91
20,31,34,0,3.625,32.82
20,19,18,1,1.0384615384615383,36.63
20,51,16,1,2.9,17.92
20,10,30,1,1.32,48.44
20,18,30,0,1.6875,52.59
50,33,26,1,1.8,2.16
50,16,26,1,1.7142857142857142,3.31
50,19,16,0,5.0,5.8
20,14,14,1,1.0,59.47
20,57,24,0,4.5,21.68
20,30,20,1,1.5625,23.0
80,19,18,1,1.0,1.32
80,16,24,1,1.4,1.24
20,16,18,1,2.05,41.87
20,31,30,0,1.0,32.39
20,14,20,1,2.9411764705882355,43.81
50,18,20,1,1.625,3.46
50,12,14,1,3.5,5.44
80,10,36,0,1.6,2.23
20,35,22,1,1.5714285714285714,19.24
50,10,36,0,4.4,7.22
20,35,32,1,1.4166666666666667,17.08
20,28,18,1,3.727272727272727,25.71
20,22,28,0,3.1818181818181817,44.8
20,37,36,0,1.0,28.2
20,48,16,0,1.3333333333333333,29.33
20,55,30,0,1.5,20.63
50,26,16,1,2.5,3.17
20,40,16,0,1.6666666666666667,35.02
50,13,22,1,1.6666666666666667,3.94
20,15,24,0,1.65,64.63
50,18,14,0,3.1428571428571432,6.21
20,34,14,1,1.7058823529411764,27.11
20,52,18,0,1.4615384615384617,25.25
50,18,20,1,2.6666666666666665,3.37
80,16,20,1,1.1666666666666667,1.33
20,17,28,0,1.7058823529411764,54.83
50,37,30,0,1.2,2.97
20,51,36,1,2.571428571428572,13.46
20,33,14,1,2.333333333333333,31.61
80,23,22,0,1.0,1.47
50,54,14,1,1.8,2.43
100,20,16,1,1.2,0.83
80,19,22,1,1.2,1.25
20,22,16,1,3.0,37.03
20,36,18,0,2.0769230769230766,34.21
50,57,14,0,1.8,3.07
20,55,32,1,1.0909090909090908,12.98
20,46,32,1,3.0,13.82
50,15,24,1,1.625,3.58
50,33,22,0,1.5,3.05
80,25,24,0,1.0,1.32
80,15,24,0,1.0,1.79
20,15,28,1,4.545454545454546,34.92
20,29,16,1,1.8235294117647056,28.7
50,24,26,1,1.1428571428571428,2.81
50,60,14,0,1.6,2.82
80,12,30,1,1.6,1.33
80,16,16,0,1.0,1.97
50,36,26,0,1.4,3.07
20,15,24,1,4.583333333333333,38.1
50,17,22,1,3.6,3.18
50,32,20,1,2.4,2.37
80,12,28,1,1.4,1.35
20,48,32,0,2.8571428571428568,23.76
20,55,32,1,1.6666666666666667,12.29
80,11,30,0,1.6,2.01
20,31,16,1,1.9375,25.94
20,20,20,0,4.166666666666667,54.01
20,56,22,1,2.75,13.08
80,12,20,1,1.6666666666666667,1.44
20,41,26,0,1.5833333333333333,28.05
20,20,14,0,1.4,72.03
50,15,30,1,2.1666666666666665,3.19
20,48,14,1,2.8181818181818183,20.28
20,50,24,1,2.0,14.37
50,45,14,1,1.5,2.56
50,36,16,0,1.0,3.71
80,24,18,0,1.2,1.44
50,20,20,0,1.5,4.67
50,20,20,1,1.0,3.15
50,12,18,0,3.571428571428572,7.39
50,27,36,0,1.4,3.76
20,48,18,0,1.2,27.46
20,32,18,1,1.0,24.03
50,14,30,1,1.1111111111111112,3.69
50,34,14,0,1.5714285714285714,3.85
20,11,36,1,3.4615384615384617,42.78
20,36,32,1,1.1538461538461535,16.87
20,32,30,0,1.0666666666666669,32.73
20,45,34,1,1.7777777777777777,13.34
20,28,28,0,4.375,36.43
20,50,22,1,2.7777777777777777,14.59
20,52,24,1,2.2222222222222223,14.12
50,15,22,0,3.333333333333333,5.43
80,11,18,0,1.8333333333333333,2.26
20,27,26,1,1.0555555555555556,22.87
50,31,34,0,1.2,3.35
50,54,18,0,1.4,2.67
20,10,36,1,1.65,51.55
50,25,16,1,4.0,3.0
20,56,16,1,5.0,16.62
50,40,34,1,1.0,1.89
100,15,16,0,1.0,1.24
20,35,34,1,4.142857142857143,17.4
50,60,16,0,1.0,2.74
20,52,28,1,2.375,13.27
20,42,32,0,1.7,25.95
20,12,26,1,1.9,43.29
50,23,32,1,1.3333333333333333,2.75
20,47,24,1,2.0,15.45
20,48,34,0,1.4,23.32
50,21,20,1,1.8571428571428568,3.08
50,17,16,1,1.0909090909090908,4.18
20,49,28,0,1.7,23.12
50,28,32,1,1.1666666666666667,2.61
20,20,36,1,2.25,25.02
20,55,36,0,4.4,22.37
50,55,14,0,1.8,2.85
20,26,28,1,3.888888888888889,23.54
50,27,26,1,1.0,2.71
20,30,28,0,2.272727272727273,33.03
100,12,16,1,1.3333333333333333,1.04
20,11,18,0,1.6666666666666667,103.42
20,38,36,0,1.0,27.89
50,28,30,1,1.6,2.54
20,36,18,0,1.1111111111111112,35.58
20,21,24,1,1.15,28.17
50,36,26,1,1.6,2.19
20,25,20,1,5.0,26.44
20,50,24,0,3.125,24.11
20,28,14,0,2.0588235294117645,51.03
50,57,22,0,1.2,2.42
20,49,24,1,1.5454545454545454,14.21
20,27,16,1,1.35,30.77
20,28,30,1,2.272727272727273,19.99
50,15,14,0,2.2222222222222223,7.45
50,57,22,1,1.2,1.79
80,30,16,0,1.2,1.4
80,33,16,1,1.0,1.08
20,60,26,1,1.7777777777777777,12.42
20,25,18,0,2.0625,45.44
80,18,14,0,1.3333333333333333,2.05
50,14,36,0,1.5714285714285714,8.95
20,50,30,0,1.6,22.67
50,45,20,0,1.6,2.72
20,33,32,1,1.0,18.88
50,14,16,0,4.666666666666667,7.19
80,22,16,0,1.4,1.61
20,36,34,0,1.0769230769230769,28.26
20,30,20,1,4.1,22.75
100,19,18,1,1.0,0.85
50,28,24,1,1.5,2.5
50,36,22,0,1.8,3.03
20,16,32,0,2.066666666666667,57.82
100,15,20,0,1.2,1.13
20,26,30,0,3.6666666666666665,37.75
20,50,16,1,1.3333333333333333,19.61
50,19,24,1,3.2,3.12
20,20,18,1,3.8461538461538463,34.23
20,33,20,0,4.5555555555555545,34.76
20,58,24,1,2.5,12.49
50,25,28,1,2.0,2.49
50,27,16,1,3.2,3.06
50,27,26,0,1.0,3.78
20,53,14,0,3.888888888888889,31.36
50,11,24,1,4.166666666666667,4.2
50,21,26,0,1.2857142857142858,4.33
50,30,18,0,2.6,3.68
20,19,36,0,2.0769230769230766,47.94
20,20,24,0,5.0,50.67
20,28,32,1,3.875,20.2
50,15,28,0,1.1111111111111112,5.36
20,17,28,0,2.5,56.2
20,33,32,0,4.428571428571429,31.7
50,35,26,1,1.4,2.17
80,12,30,1,1.0,1.37
50,19,14,1,1.4,3.99
20,32,16,0,2.066666666666667,40.9
20,55,36,0,1.4444444444444444,20.89
50,33,16,0,1.125,3.76
50,34,30,1,1.2,2.21
100,18,20,0,1.0,1.06
20,59,26,1,2.375,12.91
20,58,28,0,2.125,20.38
20,56,36,1,4.0,12.13
50,14,22,1,1.5555555555555556,3.6
20,49,14,0,3.5,32.72
50,30,32,1,1.6,2.21
20,10,32,1,3.333333333333333,46.91
50,40,34,0,1.0,2.71
50,29,26,0,1.1666666666666667,3.49
20,23,14,0,1.6666666666666667,63.66
20,58,22,1,1.5454545454545454,13.54
20,26,22,0,1.1578947368421053,40.72
20,21,16,1,2.411764705882353,36.42
20,42,32,1,2.5,14.46
20,50,14,1,1.1764705882352942,20.02
100,10,16,0,1.6666666666666667,1.53
20,34,36,0,3.8571428571428568,37.78
20,34,36,0,1.0769230769230769,31.14
20,46,20,1,2.5,16.01
50,42,30,1,1.0,1.96
50,39,18,0,2.2,2.95
100,17,20,1,1.0,0.84
50,24,14,1,1.3333333333333333,3.59
20,56,28,1,1.5,12.85
50,57,16,1,1.6,2.19
100,10,34,1,1.0,0.89
80,19,24,1,1.2,1.2
20,57,30,1,2.0,12.45
20,54,28,0,2.25,21.89
50,36,18,0,2.2,3.22
50,20,26,0,1.4285714285714286,4.37
20,49,26,0,1.9,24.24
20,30,30,1,1.5384615384615383,19.49
50,31,30,0,1.0,3.59
20,30,32,1,3.875,19.94
20,28,16,1,2.333333333333333,28.55
20,30,34,0,4.714285714285714,34.58
20,37,16,1,2.3846153846153846,22.57
20,36,26,0,3.0,29.72
20,32,20,1,2.583333333333333,21.87
50,22,18,1,1.2222222222222223,3.12
20,10,28,1,1.4,49.66
50,34,24,0,1.6,3.17
20,45,22,1,2.0,16.12
20,16,34,0,2.2142857142857144,101.63
20,60,18,0,2.7777777777777777,22.85
20,45,24,1,3.375,15.99
20,55,26,0,3.1428571428571432,21.78
50,13,36,0,1.5714285714285714,5.89
20,42,34,0,3.2857142857142856,26.09
50,21,34,1,1.8,2.48
50,42,14,1,1.2857142857142858,2.65
50,13,36,1,3.0,3.46
20,57,26,1,4.333333333333333,13.49
50,10,18,0,1.2307692307692308,8.35
20,29,28,0,1.0,34.67
50,24,30,0,1.3333333333333333,3.97
20,15,26,1,1.7368421052631582,37.4
50,10,14,0,2.8,9.85
20,42,18,1,2.4545454545454546,17.98
20,50,32,1,1.0,13.77
50,30,20,1,1.6666666666666667,2.51
50,20,32,1,2.4,2.68
20,35,18,1,3.1818181818181817,21.6
50,34,20,0,2.2,3.14
20,31,30,1,1.0,19.71
50,36,34,0,1.0,4.16
20,58,16,1,3.875,16.18
20,35,16,1,2.2142857142857144,23.84
80,15,14,0,1.0,2.17
20,27,32,1,3.4444444444444446,22.01
20,52,18,0,1.6666666666666667,24.85
20,35,24,0,1.0625,30.62
50,24,20,1,2.1666666666666665,2.96
50,49,20,1,1.4,2.1
50,13,26,1,2.142857142857143,3.71
20,15,32,0,1.9375,60.2
20,56,14,1,4.375,17.95
50,28,18,1,1.5714285714285714,2.83
20,38,34,0,1.0769230769230769,27.08
20,30,24,1,2.25,20.73
20,36,32,1,3.8571428571428568,16.76
20,21,36,0,1.7692307692307692,43.31
20,17,22,1,1.318181818181818,35.42
20,12,20,0,2.5,86.59
20,21,36,0,2.4545454545454546,43.52
20,15,18,1,2.7777777777777777,44.64
20,10,34,0,1.16,89.53
20,21,16,0,1.3478260869565215,61.29
50,57,26,1,1.0,1.84
20,52,34,0,1.5555555555555556,21.25
20,46,30,0,2.625,24.46
80,23,22,1,1.0,1.15
20,57,30,0,2.0,20.26
50,51,26,1,1.0,1.91
80,11,36,0,1.2,2.14
50,18,26,0,1.5714285714285714,4.6
20,50,24,0,2.0,22.42
20,16,18,0,3.6666666666666665,69.99
20,10,22,0,2.272727272727273,98.48
20,25,20,0,5.0,42.95
50,18,20,0,4.4,4.96
20,23,32,0,3.1,40.91
20,46,14,1,1.2352941176470589,21.37
20,48,28,1,2.5,14.08
20,30,22,1,3.0,21.94
20,45,32,0,1.6,26.29
50,33,20,0,1.5,3.28
20,10,30,0,2.05,90.47
20,52,30,0,2.375,22.46
50,24,14,0,1.75,4.96
20,60,28,1,5.0,12.62
20,55,30,0,3.6666666666666665,22.37
20,60,28,0,2.125,21.22
20,14,36,1,2.6923076923076925,33.54
50,60,18,1,1.4,1.89
20,10,18,1,1.851851851851852,63.78
20,20,24,0,1.25,49.07
20,27,32,1,2.7,21.07
20,60,14,0,4.125,27.28
20,50,28,0,1.1666666666666667,23.42
20,39,18,1,1.0555555555555556,20.56
20,48,18,1,1.2,17.8
20,32,20,1,1.6666666666666667,21.65
20,53,24,1,2.2222222222222223,13.42
20,45,28,1,3.571428571428572,14.2
20,42,18,0,1.0588235294117647,30.51
20,25,28,0,1.7857142857142858,39.54
20,55,20,1,2.2,13.98
20,24,30,1,1.9230769230769231,23.23
20,54,16,1,2.7,17.22
20,55,30,1,2.8571428571428568,12.69
50,14,26,1,2.0,3.36
20,55,28,1,4.166666666666667,13.14
80,25,16,0,1.4,1.54
20,60,24,0,1.6,20.23
20,40,14,1,2.9166666666666665,23.73
20,42,20,1,4.125,17.13
20,39,22,1,1.8333333333333333,18.13
20,45,20,0,2.7,26.01
50,19,32,0,2.4,4.59
20,21,20,1,4.545454545454546,30.9
20,14,36,0,3.727272727272727,64.27
20,31,30,0,1.0,32.76
20,32,30,0,1.6666666666666667,31.72
20,50,20,0,1.6666666666666667,25.49
20,53,36,1,1.4444444444444444,21.77
20,24,20,0,1.25,45.05
80,12,30,1,1.0,1.34
20,20,36,0,3.3,51.63
80,14,30,0,1.2,1.74
50,51,20,0,1.2,2.63
80,20,14,0,1.3333333333333333,1.78
20,51,32,0,1.4,23.89
20,34,24,0,2.9,32.19
50,31,30,0,1.0,3.5
20,22,24,1,2.066666666666667,26.59
20,30,26,1,3.6666666666666665,20.8
50,14,34,0,2.8,5.47
20,30,24,0,1.9230769230769231,34.09
80,24,24,1,1.0,1.1
20,22,34,0,2.636363636363636,43.52
20,60,26,0,1.7777777777777777,20.71
20,25,18,0,4.545454545454546,45.95
80,11,20,1,2.4,1.57
100,20,20,1,1.0,0.82
50,25,14,0,1.75,4.69
50,11,34,1,3.6,3.65
20,10,22,0,1.8,99.99
20,34,28,1,5.0,19.87
20,35,14,1,5.0,27.17
20,17,34,1,2.071428571428572,28.66
20,57,24,1,4.5,12.9
50,33,16,1,1.125,3.12
50,27,20,1,1.4285714285714286,2.76
20,30,22,1,1.6666666666666667,21.63
20,55,30,0,1.7777777777777777,20.68
50,30,16,0,2.1666666666666665,4.06
20,58,24,0,2.5,21.33
20,50,16,0,1.3333333333333333,29.52
50,30,16,0,1.25,4.03
50,28,18,0,2.8,3.77
20,52,30,0,1.7777777777777777,21.84
20,20,30,1,1.0,27.56
20,26,36,0,1.4615384615384617,40.5
50,15,24,0,1.1,5.45
20,58,26,0,1.8888888888888888,21.03
20,34,18,0,1.9285714285714288,35.24
50,35,22,1,1.8,2.19
20,20,36,1,1.25,25.07
20,25,22,1,4.5,25.27
20,60,14,1,2.272727272727273,16.81
50,14,18,1,1.7777777777777777,4.19
20,45,36,0,4.166666666666667,29.57
20,26,28,0,3.888888888888889,38.44
20,30,18,1,1.3888888888888888,24.7
80,14,36,0,1.0,1.88
20,35,18,1,1.9285714285714288,21.92
20,39,36,1,2.0,15.49
20,30,14,0,2.1875,48.49
20,58,18,0,3.375,23.28
50,19,22,1,1.1111111111111112,3.18
50,22,34,1,1.8,2.83
20,39,32,1,1.9,16.09
50,28,30,0,1.8,3.6
20,15,24,0,3.8461538461538463,66.34
50,38,14,1,2.8,2.64
20,25,14,0,1.75,56.9
20,19,14,1,1.3461538461538465,45.36
20,52,14,1,4.75,18.9
50,51,16,1,1.6,2.24
50,36,30,1,1.2,2.12
50,25,14,1,1.75,3.23
80,20,16,0,1.1666666666666667,1.69
50,34,14,1,2.8,2.66
50,11,16,1,1.5,5.58
50,45,22,1,1.0,2.13
50,18,32,0,1.8333333333333333,4.61
20,60,14,1,1.9166666666666667,17.38
20,27,22,0,1.8,38.75
20,45,24,0,3.375,26.89
20,59,18,0,3.375,23.95
50,17,20,1,4.0,3.34
20,28,18,0,1.5882352941176472,42.72
20,11,24,1,2.25,49.07
20,32,36,0,3.8571428571428568,31.76
20,18,18,0,2.2777777777777777,62.62
20,30,28,1,4.375,21.08
50,10,18,1,1.2307692307692308,5.35
20,51,14,0,1.6428571428571428,31.41
50,32,22,0,1.5,3.3
20,25,24,0,1.5625,40.51
20,12,16,0,3.1,100.8
20,30,26,0,2.083333333333333,33.69
50,28,20,1,2.4,2.66
50,33,30,1,1.0,2.18
50,20,32,0,2.4,4.35
20,23,32,1,3.1,23.54
20,52,16,1,1.2666666666666666,18.1
50,38,32,1,1.2,2.15
20,30,24,1,2.8181818181818183,20.8
20,15,14,1,1.0606060606060606,55.83
100,12,20,1,1.0,1.04
20,34,36,1,3.8571428571428568,17.55
20,46,24,1,2.0,14.87
50,33,18,1,1.2857142857142858,2.63
80,20,24,0,1.2,1.49
20,30,16,1,1.25,26.95
50,11,24,1,1.7777777777777777,4.15
50,42,18,0,1.8,3.0
20,58,32,1,2.4285714285714284,12.04
20,47,24,0,2.0,24.6
20,48,28,0,1.7,23.57
80,24,18,1,1.2,1.17
20,28,32,0,1.1333333333333333,36.7
50,37,26,1,1.4,2.19
20,28,20,0,2.9166666666666665,39.77
50,17,18,0,4.4,5.37
20,60,30,1,2.0,12.0
20,13,26,0,2.0,74.78
50,56,20,1,1.4,1.9
50,17,26,0,1.5714285714285714,4.88
80,19,24,0,1.2,1.57
20,28,30,1,1.9166666666666667,20.46
20,44,30,1,2.75,14.89
20,51,20,0,4.714285714285714,25.9
20,14,26,1,1.8421052631578947,39.68
20,17,32,1,1.9333333333333331,29.55
20,25,32,1,1.3333333333333333,21.57
20,28,28,1,1.0,21.13
80,11,24,0,2.2,2.08
20,25,22,0,4.5,41.28
80,17,16,0,1.0,1.95
50,20,32,0,1.6666666666666667,4.32
50,21,24,1,1.5714285714285714,2.82
50,16,24,0,2.6666666666666665,5.34
20,48,24,0,3.8571428571428568,23.82
50,39,20,0,1.1666666666666667,3.03
20,26,16,0,1.631578947368421,49.27
20,42,24,0,3.375,26.27
50,38,14,1,1.4285714285714286,2.75
50,24,32,1,1.3333333333333333,2.75
20,14,30,1,1.0869565217391304,35.47
20,25,34,1,2.9,20.85
20,30,16,0,1.25,43.17
100,18,16,1,1.2,0.91
20,24,32,0,1.3333333333333333,39.86
50,39,16,1,2.4,2.54
50,20,34,0,2.0,5.01
50,32,26,1,1.1666666666666667,2.43
20,39,16,1,1.0526315789473684,22.58
50,21,22,1,1.0,3.07
20,29,20,0,1.4705882352941178,38.89
20,19,30,1,2.5384615384615383,27.83
80,10,18,0,2.0,2.4
20,35,36,0,2.875,35.04
20,30,30,0,4.125,34.45
50,35,14,0,2.8,3.78
20,37,18,1,2.0769230769230766,20.97
20,33,32,1,1.0,18.14
20,34,34,1,4.142857142857143,17.38
50,12,24,0,3.6666666666666665,6.7
20,45,24,0,1.5,25.57
20,42,36,0,2.25,24.95
20,59,28,1,2.125,12.21
20,40,18,0,2.8181818181818183,30.87
100,17,20,1,1.0,0.87
20,39,20,0,3.6666666666666665,30.2
20,57,26,0,4.333333333333333,22.35
20,57,32,0,1.875,21.47
20,30,14,1,1.0869565217391304,30.38
20,39,36,1,4.5,18.5
50,54,26,0,1.0,2.33
20,18,34,1,1.9285714285714288,27.94
20,45,26,0,1.3333333333333333,25.21
50,38,26,0,1.4,2.95
80,10,24,1,2.4,1.55
20,35,26,0,5.0,30.99
20,36,26,1,3.0,17.92
20,60,26,1,1.0,13.04
50,45,32,0,1.0,2.57
20,29,26,0,1.1176470588235294,35.41
50,34,36,1,1.0,2.19
20,23,16,1,1.4761904761904765,34.29
50,36,28,0,1.4,3.02
20,36,28,1,1.3076923076923077,17.39
20,34,26,0,1.3571428571428572,31.6
20,39,34,1,2.1111111111111107,15.07
20,50,16,1,2.083333333333333,18.32
20,14,24,1,1.3478260869565215,39.61
20,19,36,1,2.0,25.91
50,24,28,1,1.5,2.7
20,56,22,1,1.5454545454545454,13.6
50,10,34,0,1.1,7.02
20,45,20,0,1.5384615384615383,27.19
50,48,20,0,1.0,2.84
20,54,36,0,3.333333333333333,23.23
20,14,36,0,1.5882352941176472,63.19
50,56,16,1,1.1666666666666667,2.25
50,19,36,1,2.0,2.71
20,17,16,1,4.428571428571429,43.62
20,31,32,1,1.0666666666666669,19.22
20,32,20,0,1.6666666666666667,35.14
20,40,26,0,1.5833333333333333,28.15
50,57,18,0,1.4,2.64
50,30,26,0,1.1666666666666667,3.53
80,20,18,1,1.0,1.29
20,41,34,1,4.833333333333333,15.31
20,10,24,1,2.5,53.16
20,40,24,0,2.5,27.96
50,18,20,0,2.6666666666666665,5.08
50,60,26,0,1.0,2.28
20,58,18,0,1.3076923076923077,23.17
20,22,30,1,1.375,24.54
50,16,18,0,5.0,6.08
20,12,16,1,3.1,59.07
50,24,30,0,2.0,3.88
20,40,14,0,2.9166666666666665,38.27
100,11,16,1,1.5,1.1
20,18,14,1,1.7826086956521738,48.47
20,10,18,1,2.2,63.54
50,42,18,1,1.8,2.28
20,15,34,0,1.8125,68.03
20,37,22,1,1.6923076923076923,18.83
20,33,14,1,4.090909090909091,27.7
20,45,26,1,3.8571428571428568,15.6
50,22,20,0,1.1111111111111112,4.21
20,56,14,0,3.1,29.47
50,19,26,1,3.0,3.03
20,54,16,0,1.2,27.17
20,45,20,0,4.125,27.53
20,15,32,0,2.2,64.93
50,45,16,0,1.3333333333333333,3.25
20,45,30,1,1.8,13.98
50,42,22,0,1.1666666666666667,2.73
20,24,24,1,2.3846153846153846,24.75
80,22,16,1,1.4,1.29
50,42,20,1,1.8,2.09
50,37,20,1,2.0,2.22
20,52,18,1,1.6666666666666667,15.94
20,42,20,1,2.272727272727273,16.88
50,12,30,1,4.0,3.76
80,10,22,1,1.8333333333333333,1.65
50,38,36,1,1.0,2.05
50,13,20,1,2.8571428571428568,4.07
20,18,20,1,4.583333333333333,36.04
50,14,36,0,1.125,5.83
20,29,14,1,2.0588235294117645,31.24
20,30,32,0,1.6666666666666667,33.29
50,19,28,1,2.8,2.87
20,36,26,1,1.6666666666666667,17.7
20,55,18,1,1.0666666666666669,15.52
20,31,30,1,1.0,19.22
50,45,24,1,1.2,2.03
100,10,16,1,1.6666666666666667,1.15
50,16,18,1,2.0,3.91
20,29,18,1,1.5882352941176472,25.1
20,35,28,0,5.0,31.48
20,24,28,1,2.8181818181818183,23.6
50,24,28,1,1.1428571428571428,2.72
50,32,30,1,1.0,2.6
50,52,16,1,1.1666666666666667,2.37
20,16,18,1,1.148148148148148,42.54
20,40,32,1,3.571428571428572,15.49
80,20,16,1,1.1666666666666667,1.3
20,39,28,1,2.555555555555556,16.29
20,12,26,0,1.9,78.54
50,17,28,0,2.8,4.74
20,24,14,0,1.75,59.33
20,15,26,0,4.166666666666667,63.69
20,21,26,0,3.4545454545454546,46.19
20,55,14,1,3.888888888888889,18.5
100,18,18,0,1.0,1.14
20,54,24,0,4.5,21.71
20,15,14,1,4.4375,55.06
20,20,22,1,3.75,31.01
20,39,32,1,2.2222222222222223,15.58
50,14,16,1,1.1666666666666667,4.59
20,15,14,0,1.0606060606060606,95.01
20,45,20,1,1.5384615384615383,16.39
20,45,24,0,2.7777777777777777,25.52
50,14,30,0,2.333333333333333,5.5
50,16,16,0,1.0,6.5
20,38,36,1,2.5,15.36
50,10,18,1,2.2,4.97
20,21,24,1,3.727272727272727,28.05
50,13,28,0,2.142857142857143,5.91
50,24,26,0,1.1428571428571428,4.01
20,28,36,0,4.428571428571429,37.52
80,14,22,1,1.6,1.33
50,52,14,1,1.0,2.38
50,12,32,1,1.5,3.77
20,42,18,0,1.7692307692307692,29.39
50,21,18,1,2.0,3.16
20,18,18,0,1.0,61.9
50,56,20,0,1.4,2.29
20,16,18,1,4.769230769230768,41.68
50,25,22,0,1.125,3.93
100,18,20,1,1.0,0.82
100,15,14,0,1.1666666666666667,1.33
50,45,20,1,1.0,2.22
20,13,20,1,2.631578947368421,46.84
20,17,16,0,4.428571428571429,74.54
20,40,28,0,1.4166666666666667,27.74
20,46,24,0,2.0,25.3
20,14,16,0,4.733333333333333,91.36
20,26,32,1,3.4444444444444446,21.5
50,34,22,0,1.8,3.04
20,35,28,1,5.0,19.16
50,18,16,1,1.0909090909090908,4.15
20,21,16,1,1.3478260869565215,36.53
20,18,28,0,1.5882352941176472,53.05
20,31,28,1,4.375,19.68
20,44,24,0,2.2,26.81
20,57,16,0,3.875,25.65
80,21,20,0,1.2,1.5
20,38,36,1,1.0,15.71
20,20,14,0,2.9411764705882355,72.69
20,15,16,0,2.5,81.85
80,16,30,1,1.2,1.16
20,16,28,1,1.8235294117647056,32.69
50,57,20,0,1.2,2.6
20,11,32,1,3.0,43.43
20,55,36,1,1.4444444444444444,12.22
20,42,24,1,4.428571428571429,16.99
20,35,28,1,1.2142857142857142,18.23
20,11,26,1,1.7272727272727273,47.27
20,43,36,1,1.181818181818182,14.56
20,57,26,0,1.0833333333333333,21.56
50,25,24,1,1.0,2.7
20,39,18,1,2.25,19.33
50,20,18,0,4.0,4.91
20,52,36,0,3.1666666666666665,21.81
20,10,14,1,1.4285714285714286,81.3
20,24,24,1,1.0,25.48
50,42,16,0,1.1428571428571428,3.27
20,51,14,0,3.888888888888889,31.17
20,19,16,1,4.769230769230768,40.36
50,26,24,0,1.1428571428571428,3.83
20,54,28,0,2.8571428571428568,21.04
20,46,30,0,3.571428571428572,24.6
20,33,32,0,1.0,30.7
50,37,36,1,1.0,2.03
20,13,24,1,1.9,44.65
