x_length,y_length,grid_step,n_nodes,n_cores,single_precision,subdomain_ratio,time1
30000,12000,100,42,30,0,1.0,3.43
7200,24000,80,12,20,0,1.1,4.27
30000,12000,80,35,32,0,1.8,6.75
46000,14400,20,37,36,0,3.3157894736842106,221.75
30000,12000,50,20,28,1,1.1333333333333333,10.03
7200,24000,50,27,26,1,2.6666666666666665,7.45
30000,12000,20,12,36,0,1.8787878787878791,280.87
7200,24000,50,46,30,1,1.8,6.61
46000,14400,50,21,26,0,1.15,37.77
46000,14400,80,46,28,0,1.4285714285714286,6.68
30000,12000,80,38,20,1,1.2857142857142858,3.94
23200,18000,20,37,14,0,3.4166666666666665,189.62
46000,14400,20,40,14,1,4.6,176.31
7200,24000,50,58,36,0,1.2,7.91
46000,14400,80,40,18,0,1.6666666666666667,6.11
23200,18000,20,24,22,0,1.4054054054054057,207.85
10000,10000,20,13,30,0,1.7368421052631582,80.95
10000,10000,50,15,16,1,2.5,7.96
10000,10000,20,42,22,0,2.090909090909091,32.98
46000,14400,50,12,16,1,1.0555555555555556,32.49
7200,24000,80,23,24,1,1.1666666666666667,3.58
7200,24000,20,27,14,1,1.4285714285714286,62.58
10000,10000,50,16,16,1,4.166666666666667,7.02
46000,14400,50,21,16,0,2.3888888888888893,32.1
7200,24000,80,48,20,0,1.0,5.82
30000,12000,80,52,30,0,1.2,5.85
7200,24000,20,44,24,0,2.3076923076923075,51.72
7200,24000,100,12,14,0,3.6,3.91
10000,10000,50,11,16,0,1.5,9.76
10000,10000,50,24,18,0,3.2,5.89
46000,14400,20,26,20,0,4.25925925925926,324.44
30000,12000,50,40,28,1,2.4285714285714284,9.99
46000,14400,80,42,16,1,2.8571428571428568,7.1
46000,14400,80,27,26,0,3.6666666666666665,9.53
30000,12000,50,34,24,1,1.7,12.17
46000,14400,80,21,26,1,1.0,6.02
30000,12000,100,10,16,1,1.0,4.19
10000,10000,20,60,28,0,2.8571428571428568,28.72
46000,14400,50,14,16,1,2.85,40.13
23200,18000,80,28,36,1,1.0,5.33
23200,18000,50,22,26,0,1.6153846153846154,17.85
7200,24000,20,45,32,0,3.0,48.1
30000,12000,80,17,18,0,2.75,7.55
30000,12000,80,15,24,0,1.0,8.01
7200,24000,50,32,36,1,1.5,6.48
7200,24000,20,46,30,1,1.0588235294117647,35.05
7200,24000,100,16,22,0,1.8,4.32
46000,14400,50,24,20,0,1.6666666666666667,25.95
10000,10000,20,29,28,1,1.0,25.8
7200,24000,20,24,20,1,2.25,54.46
10000,10000,80,24,14,0,1.6,3.03
46000,14400,50,45,14,1,1.0,16.9
7200,24000,80,16,30,1,2.2,3.83
7200,24000,20,34,24,0,4.090909090909091,60.05
30000,12000,50,25,36,1,1.7777777777777777,15.67
23200,18000,20,42,34,1,1.0384615384615383,67.08
30000,12000,100,12,26,1,4.6,3.27
7200,24000,50,22,36,0,1.7142857142857142,10.04
7200,24000,20,20,20,0,4.8,106.55
23200,18000,20,18,28,1,2.0,145.88
23200,18000,20,29,36,1,1.032258064516129,92.82
7200,24000,80,18,20,0,1.125,4.81
7200,24000,50,28,14,1,2.5,7.79
30000,12000,80,15,16,0,2.3,7.1
30000,12000,80,42,24,1,1.0,4.66
23200,18000,50,16,18,0,1.45,24.81
10000,10000,80,10,18,1,1.25,3.5
46000,14400,80,50,18,0,1.3333333333333333,7.73
10000,10000,20,10,30,1,3.125,53.09
7200,24000,50,31,24,0,3.6,9.77
30000,12000,20,12,28,0,4.28,300.54
23200,18000,100,25,18,0,2.5,3.66
23200,18000,100,33,32,0,1.4,3.84
7200,24000,20,54,28,0,1.0625,48.35
23200,18000,50,30,24,1,4.285714285714286,13.24
7200,24000,20,48,34,1,3.75,36.66
30000,12000,20,20,30,1,3.75,125.55
30000,12000,50,22,22,1,2.7,14.17
23200,18000,80,21,30,0,2.6666666666666665,5.98
46000,14400,50,48,22,0,1.6666666666666667,19.31
30000,12000,100,18,24,1,3.2,2.97
10000,10000,50,28,22,0,1.2857142857142858,4.97
30000,12000,20,56,30,0,3.5,89.4
23200,18000,100,21,18,1,1.1,3.15
10000,10000,20,26,22,1,1.1578947368421053,31.22
7200,24000,50,14,26,0,2.2222222222222223,10.64
23200,18000,50,18,32,0,1.2666666666666666,20.63
46000,14400,100,39,26,1,2.2,5.84
46000,14400,80,50,14,0,1.7777777777777777,7.03
10000,10000,50,40,26,1,1.4,5.11
46000,14400,20,51,22,0,1.40625,189.48
46000,14400,80,36,16,0,3.2857142857142856,7.33
7200,24000,80,51,16,0,1.0,6.8
46000,14400,20,27,36,1,2.423076923076924,146.1
10000,10000,20,21,20,1,1.9411764705882355,36.41
30000,12000,20,28,16,1,1.0952380952380951,112.96
23200,18000,20,48,16,0,1.7142857142857142,132.9
23200,18000,80,16,30,0,2.7142857142857144,7.27
30000,12000,50,47,24,0,1.2,11.44
30000,12000,20,58,28,1,1.1904761904761905,55.32
30000,12000,50,30,30,0,1.7777777777777777,15.48
46000,14400,50,36,32,1,1.5833333333333333,25.49
46000,14400,50,28,34,0,1.0,24.27
23200,18000,50,10,34,0,1.0952380952380951,29.2
7200,24000,100,20,22,0,1.0,3.14
46000,14400,50,51,36,1,2.125,13.6
7200,24000,80,35,20,0,1.0,5.35
23200,18000,80,18,32,1,2.2857142857142856,4.65
23200,18000,20,42,16,1,1.5,97.78
23200,18000,20,18,30,1,3.08,136.58
30000,12000,80,18,22,1,2.125,6.0
10000,10000,50,19,18,0,4.4,14.14
23200,18000,100,15,14,1,1.25,5.86
30000,12000,50,15,14,0,1.1666666666666667,30.89
10000,10000,100,14,14,0,1.0,2.82
10000,10000,50,27,26,0,1.0,6.86
30000,12000,50,48,26,1,3.0,11.1
7200,24000,50,29,36,1,1.0,6.41
10000,10000,80,12,14,0,3.0,5.92
30000,12000,80,24,24,0,2.5,6.02
30000,12000,20,26,36,1,1.52,85.5
10000,10000,20,33,36,0,2.4444444444444446,37.29
10000,10000,50,11,28,0,1.5555555555555556,9.45
10000,10000,50,17,22,0,3.6,12.55
30000,12000,20,46,16,1,3.611111111111111,79.96
7200,24000,20,39,30,0,4.4444444444444455,59.45
46000,14400,100,32,30,0,1.8333333333333333,6.61
46000,14400,20,52,34,1,2.095238095238096,100.44
23200,18000,80,24,24,0,3.0,5.64
46000,14400,80,23,28,1,1.0,9.55
23200,18000,20,50,36,1,1.1363636363636365,82.4
10000,10000,20,60,36,0,1.625,27.12
23200,18000,80,51,14,0,3.4,5.91
30000,12000,50,35,30,1,3.333333333333333,11.71
30000,12000,100,46,14,1,2.0,4.17
46000,14400,50,36,34,0,1.5,21.04
23200,18000,80,51,28,1,1.6,6.32
46000,14400,50,18,22,0,1.125,35.22
7200,24000,100,30,14,0,1.4,3.32
30000,12000,20,33,24,0,1.8,127.69
30000,12000,100,17,20,1,2.142857142857143,4.58
23200,18000,80,18,28,1,2.0,4.51
46000,14400,20,37,34,1,3.5263157894736836,121.85
7200,24000,20,29,36,0,2.3076923076923075,79.92
23200,18000,20,10,24,1,4.833333333333333,266.9
30000,12000,100,32,20,1,1.5,3.28
46000,14400,80,52,34,0,1.3333333333333333,7.41
7200,24000,50,21,16,0,2.0,11.06
10000,10000,20,43,22,1,2.0,23.66
30000,12000,20,30,22,1,1.851851851851852,89.96
10000,10000,20,58,28,1,2.125,19.69
46000,14400,80,20,22,1,2.888888888888889,7.75
10000,10000,50,13,36,1,1.5714285714285714,5.69
23200,18000,50,34,18,1,2.7,11.99
30000,12000,100,24,18,1,1.5714285714285714,5.66
7200,24000,100,16,36,0,1.2,4.88
7200,24000,80,20,20,1,1.2857142857142858,2.92
23200,18000,80,54,20,1,2.4,4.95
7200,24000,50,16,18,1,1.3846153846153846,8.84
23200,18000,20,42,22,1,1.09375,77.35
30000,12000,50,57,32,0,1.4285714285714286,11.99
30000,12000,50,20,30,0,2.4,19.2
46000,14400,50,33,24,1,4.75,17.12
23200,18000,50,29,30,0,1.3333333333333333,18.68
46000,14400,80,60,20,1,1.5714285714285714,6.39
46000,14400,100,55,24,0,1.1666666666666667,4.04
7200,24000,80,12,18,1,4.4,4.39
23200,18000,50,34,28,0,1.6,15.63
23200,18000,50,40,14,1,1.9166666666666667,14.49
23200,18000,50,18,14,0,1.65,26.37
46000,14400,80,57,28,0,1.6666666666666667,7.96
30000,12000,50,40,16,1,1.0,10.43
23200,18000,50,31,30,1,1.1666666666666667,11.75
30000,12000,20,27,32,0,1.64,148.62
46000,14400,50,15,14,1,1.5357142857142858,34.44
46000,14400,50,52,32,1,1.2727272727272727,13.38
30000,12000,100,53,22,0,1.0,4.7
23200,18000,20,21,26,0,4.238095238095238,217.61
30000,12000,100,33,28,0,1.2,3.13
7200,24000,20,12,16,1,3.6,114.12
46000,14400,100,29,14,1,1.5,6.03
30000,12000,100,34,20,1,1.0,6.36
23200,18000,80,20,28,0,3.0,6.14
10000,10000,50,36,36,1,1.0,4.05
7200,24000,80,28,20,1,1.8,3.95
46000,14400,20,52,16,0,2.6296296296296298,197.91
30000,12000,20,30,16,1,2.066666666666667,107.07
46000,14400,80,26,20,1,2.4444444444444446,6.54
30000,12000,20,14,30,0,1.1904761904761905,258.41
10000,10000,50,15,32,0,2.0,6.72
23200,18000,50,38,36,1,1.3333333333333333,9.67
10000,10000,20,46,30,1,1.6,21.54
7200,24000,20,33,32,1,2.3076923076923075,40.13
7200,24000,20,33,16,0,2.5,79.66
7200,24000,100,20,16,0,1.5,2.99
7200,24000,50,34,24,1,1.0,6.05
7200,24000,20,24,36,1,4.090909090909091,48.08
23200,18000,20,24,28,0,1.108108108108108,189.06
10000,10000,20,33,18,1,1.8,28.36
10000,10000,20,54,14,1,2.4545454545454546,24.97
46000,14400,80,16,22,0,2.363636363636364,9.65
30000,12000,50,12,20,0,4.166666666666667,25.67
10000,10000,20,16,30,0,2.2,63.43
10000,10000,20,48,20,1,2.5,22.9
46000,14400,20,20,28,0,1.4444444444444444,339.71
46000,14400,80,39,28,1,2.333333333333333,6.14
10000,10000,50,30,20,1,1.0,7.45
46000,14400,50,24,28,0,2.6666666666666665,32.14
46000,14400,50,40,36,1,3.571428571428572,25.22
46000,14400,50,35,18,1,1.0,18.88
10000,10000,20,13,28,1,1.8421052631578947,44.72
10000,10000,50,55,18,1,1.0,5.52
10000,10000,50,10,28,0,2.8571428571428568,8.53
30000,12000,20,42,18,0,2.619047619047619,115.55
30000,12000,50,25,18,1,1.25,17.04
23200,18000,50,60,30,0,1.375,13.01
23200,18000,50,27,34,0,4.5,18.44
30000,12000,80,21,36,1,1.0,5.47
7200,24000,50,28,20,1,3.0,6.35
7200,24000,20,50,36,1,3.75,42.35
30000,12000,50,11,20,0,4.5,27.1
10000,10000,20,16,14,0,1.1290322580645162,94.31
30000,12000,50,22,30,1,2.0,10.37
30000,12000,100,14,16,0,3.0,5.74
46000,14400,100,22,28,0,4.0,6.32
10000,10000,50,35,18,0,1.5,6.89
7200,24000,50,39,30,1,2.2,7.07
23200,18000,20,16,30,1,4.363636363636363,155.84
7200,24000,20,23,24,1,1.1538461538461535,52.98
10000,10000,50,12,28,0,1.3333333333333333,8.71
23200,18000,100,21,20,1,1.375,3.33
46000,14400,20,38,20,1,1.5405405405405406,141.86
30000,12000,20,44,36,0,3.1538461538461537,94.22
23200,18000,80,28,30,0,2.8,5.64
46000,14400,80,19,16,1,2.727272727272727,7.17
46000,14400,80,46,14,0,2.8571428571428568,8.47
23200,18000,80,41,32,0,1.0,7.51
10000,10000,20,15,16,1,1.064516129032258,55.41
23200,18000,50,38,34,1,4.8,12.3
7200,24000,20,51,18,1,3.636363636363636,53.82
10000,10000,50,57,26,1,1.0,5.44
23200,18000,80,24,30,0,2.333333333333333,7.16
46000,14400,80,15,16,0,1.8666666666666667,13.16
30000,12000,20,60,30,0,1.25,79.88
10000,10000,80,11,18,1,1.8333333333333333,2.48
46000,14400,20,30,24,0,1.75,251.42
7200,24000,50,12,34,1,2.0,7.34
23200,18000,50,30,16,1,1.0555555555555556,13.64
10000,10000,50,14,24,1,2.2857142857142856,5.57
30000,12000,20,57,30,0,5.0,84.74
7200,24000,20,18,22,1,1.4814814814814814,65.69
23200,18000,20,29,34,1,4.533333333333333,90.36
46000,14400,80,23,34,0,1.2,7.52
30000,12000,20,22,26,1,2.9565217391304346,106.83
23200,18000,20,29,28,0,1.25,155.44
7200,24000,20,13,36,0,4.0,145.02
10000,10000,20,36,26,0,1.6666666666666667,34.31
7200,24000,20,41,30,1,1.7142857142857142,36.38
23200,18000,20,15,28,0,2.7333333333333334,281.67
10000,10000,20,13,18,0,1.4074074074074074,90.96
30000,12000,50,20,24,1,3.0,10.21
30000,12000,50,24,28,1,2.1,9.25
46000,14400,80,30,36,0,3.8,10.82
23200,18000,80,40,18,0,3.6,6.34
10000,10000,50,15,32,0,1.25,6.63
23200,18000,50,28,14,0,2.75,20.39
10000,10000,20,45,20,0,2.272727272727273,34.43
7200,24000,20,38,18,0,2.6666666666666665,60.52
10000,10000,20,21,16,0,1.3478260869565215,63.45
46000,14400,100,45,16,1,1.1111111111111112,4.42
10000,10000,20,44,22,0,2.0,33.63
46000,14400,20,23,24,1,3.0645161290322585,195.21
10000,10000,50,15,24,1,1.1,6.76
30000,12000,50,24,30,1,3.125,9.75
46000,14400,50,11,14,1,4.15,39.37
7200,24000,20,26,32,1,1.5,48.77
23200,18000,80,10,36,1,2.1111111111111107,5.64
46000,14400,50,30,28,1,4.75,17.95
7200,24000,80,29,24,0,1.4,6.35
23200,18000,50,56,24,0,1.0,12.82
23200,18000,50,13,16,1,1.0740740740740742,19.57
7200,24000,50,18,30,0,2.0,9.85
10000,10000,20,28,18,1,1.15,31.71
30000,12000,20,48,36,1,3.4166666666666665,56.92
46000,14400,80,30,36,1,2.333333333333333,10.65
10000,10000,20,33,18,0,1.2222222222222223,42.98
30000,12000,100,40,16,0,1.0,4.25
46000,14400,20,22,20,1,2.888888888888889,242.57
10000,10000,20,54,14,0,1.7692307692307692,40.29
10000,10000,80,20,20,0,1.4,3.41
30000,12000,80,24,22,0,1.2222222222222223,9.71
23200,18000,20,21,20,0,3.84,230.72
10000,10000,20,34,36,0,3.8571428571428568,37.88
30000,12000,100,18,32,0,1.1428571428571428,3.81
7200,24000,50,46,36,0,1.0,8.12
7200,24000,50,42,16,0,1.0,7.32
30000,12000,50,40,26,1,1.6666666666666667,9.54
46000,14400,80,56,18,1,2.5,6.96
10000,10000,50,24,24,0,2.4,5.45
46000,14400,20,45,28,1,3.25,111.13
23200,18000,20,54,18,0,4.0,116.0
46000,14400,80,23,24,0,3.2857142857142856,8.25
46000,14400,20,58,32,0,1.4583333333333333,141.92
46000,14400,100,28,30,0,2.1666666666666665,5.68
7200,24000,50,32,22,0,1.8571428571428568,7.58
7200,24000,50,38,18,1,1.5,6.7
30000,12000,50,40,18,1,2.0,10.46
7200,24000,20,43,30,1,4.0,37.85
46000,14400,80,40,22,0,1.75,7.7
10000,10000,20,55,18,1,4.714285714285714,21.1
46000,14400,100,17,24,0,2.375,5.65
10000,10000,20,60,32,1,3.333333333333333,24.02
30000,12000,50,52,14,0,2.875,14.54
30000,12000,20,15,32,0,3.0,243.27
23200,18000,80,14,36,1,1.2,6.72
30000,12000,50,32,22,0,3.8571428571428568,13.29
46000,14400,80,21,26,1,4.5,7.08
23200,18000,50,52,24,0,1.5555555555555556,13.83
23200,18000,20,16,32,0,2.571428571428572,257.05
10000,10000,50,17,14,0,1.2727272727272727,9.51
23200,18000,20,26,16,0,2.117647058823529,234.65
30000,12000,100,14,24,1,3.6,4.74
10000,10000,20,41,20,1,2.083333333333333,25.77
30000,12000,20,40,36,0,1.0,97.33
46000,14400,100,53,24,1,1.3333333333333333,4.96
7200,24000,20,30,24,1,2.25,43.05
7200,24000,50,27,30,1,1.125,5.57
46000,14400,80,19,28,0,2.2222222222222223,8.55
46000,14400,50,32,28,0,2.8,25.8
30000,12000,80,58,14,0,2.6,6.33
7200,24000,50,57,20,0,2.4,7.14
30000,12000,20,49,20,1,2.0,66.36
46000,14400,50,50,36,0,3.8333333333333335,21.89
7200,24000,20,49,26,0,1.9230769230769231,49.71
23200,18000,20,35,34,0,1.2692307692307692,127.92
7200,24000,20,31,16,1,2.3684210526315788,53.74
30000,12000,100,11,16,0,1.8,7.73
23200,18000,50,18,34,0,2.5,19.21
46000,14400,20,48,18,1,2.1,127.3
30000,12000,80,46,26,1,1.6,3.6
46000,14400,100,53,28,1,1.6,3.45
30000,12000,20,38,30,1,3.333333333333333,70.39
23200,18000,50,14,30,0,1.3529411764705883,24.14
30000,12000,100,38,16,1,1.0,2.99
46000,14400,100,55,30,1,1.0,3.49
10000,10000,20,18,14,1,1.2962962962962965,51.88
10000,10000,20,57,24,1,2.5,19.12
30000,12000,50,60,34,0,1.8333333333333333,9.7
46000,14400,100,44,14,1,2.6666666666666665,4.1
7200,24000,20,44,36,0,3.333333333333333,56.95
46000,14400,50,35,14,0,1.3,39.1
46000,14400,100,44,36,1,1.0,3.46
23200,18000,100,17,34,1,2.6,4.16
7200,24000,20,40,26,0,5.0,58.61
23200,18000,80,14,24,0,3.0,7.17
10000,10000,20,19,24,1,1.3,34.5
7200,24000,20,39,14,1,4.615384615384615,50.82
7200,24000,20,45,20,0,1.875,52.82
23200,18000,20,35,24,1,4.8125,94.15
30000,12000,20,25,28,0,2.8571428571428568,161.0
10000,10000,20,10,24,0,3.875,104.18
7200,24000,20,33,20,1,2.0,44.59
7200,24000,20,28,32,1,4.5,43.89
23200,18000,50,14,34,0,3.3,22.89
10000,10000,20,51,16,0,3.4444444444444446,45.67
7200,24000,50,36,14,0,3.333333333333333,9.22
23200,18000,80,36,16,1,1.3333333333333333,6.15
30000,12000,50,35,30,0,4.8,12.05
46000,14400,80,48,18,0,2.833333333333333,6.07
7200,24000,50,18,22,1,1.6,7.96
30000,12000,80,14,36,0,1.0,6.53
10000,10000,50,30,24,1,2.0,7.8
30000,12000,50,38,28,1,3.5,11.19
7200,24000,20,25,18,0,3.75,88.05
10000,10000,20,14,30,1,2.1875,39.64
23200,18000,20,51,18,0,1.6153846153846154,134.66
23200,18000,50,48,20,0,3.2857142857142856,12.79
46000,14400,20,30,32,0,1.3055555555555556,258.7
10000,10000,50,21,20,1,1.8571428571428568,4.38
46000,14400,50,38,36,1,1.3333333333333333,29.48
46000,14400,50,35,18,0,1.1052631578947372,21.79
30000,12000,80,28,18,0,2.833333333333333,6.33
10000,10000,20,52,28,1,1.8888888888888888,27.49
30000,12000,50,12,14,1,2.1,19.31
7200,24000,20,28,20,0,2.647058823529412,76.74
23200,18000,20,55,24,1,4.461538461538462,65.53
7200,24000,20,57,28,0,1.1333333333333333,45.06
30000,12000,100,15,24,0,4.0,4.99
10000,10000,20,22,30,0,3.0,52.91
46000,14400,100,12,34,1,2.375,8.79
46000,14400,80,25,36,1,4.6,10.41
23200,18000,80,14,22,1,2.0,5.29
10000,10000,20,18,34,1,1.9285714285714288,31.52
46000,14400,50,44,14,0,1.0,21.95
23200,18000,100,25,20,0,1.5714285714285714,7.49
30000,12000,50,10,16,1,4.0,22.82
7200,24000,50,37,18,0,2.6666666666666665,7.47
30000,12000,50,54,24,0,1.5,13.78
30000,12000,100,10,24,0,2.8571428571428568,7.35
7200,24000,100,13,16,1,1.0,5.13
46000,14400,80,10,36,0,1.2666666666666666,14.4
7200,24000,20,47,14,1,4.25,44.25
30000,12000,100,47,18,1,1.0,4.2
30000,12000,50,35,30,0,2.125,13.7
46000,14400,80,28,20,1,4.666666666666667,6.99
30000,12000,20,28,20,0,1.135135135135135,156.87
30000,12000,50,18,16,0,2.8461538461538463,29.68
7200,24000,20,40,14,1,3.4,49.5
10000,10000,20,18,28,0,3.727272727272727,58.78
46000,14400,80,23,16,0,5.0,10.37
30000,12000,100,18,28,0,1.0,3.84
46000,14400,20,57,20,1,4.2222222222222205,104.81
46000,14400,50,24,28,1,1.1666666666666667,17.83
10000,10000,20,18,16,1,4.769230769230768,45.58
7200,24000,20,49,24,0,2.5,48.64
23200,18000,20,23,18,0,1.0,236.72
46000,14400,80,50,16,1,4.6,5.34
7200,24000,80,14,22,0,2.0,3.94
23200,18000,80,28,26,1,1.25,5.63
30000,12000,50,54,28,0,1.25,11.77
23200,18000,100,60,14,0,1.1666666666666667,4.98
7200,24000,20,35,30,0,1.5625,58.8
7200,24000,20,33,32,1,1.2222222222222223,41.64
46000,14400,20,51,22,1,3.2857142857142856,113.31
46000,14400,50,50,20,0,2.090909090909091,22.59
30000,12000,80,33,30,1,1.3333333333333333,4.61
23200,18000,80,16,22,1,3.7142857142857135,5.83
30000,12000,80,44,18,0,1.8333333333333333,5.57
7200,24000,20,30,16,0,1.0,83.79
23200,18000,20,13,34,1,3.4230769230769242,174.68
23200,18000,20,15,36,0,3.08,273.3
30000,12000,80,19,28,1,3.8,5.11
30000,12000,80,55,20,1,1.3333333333333333,5.34
7200,24000,20,57,22,0,1.0,45.41
7200,24000,20,16,34,0,2.647058823529412,108.95
46000,14400,50,27,24,1,2.833333333333333,16.49
30000,12000,80,28,20,1,3.6,6.23
7200,24000,80,44,14,1,1.0,5.76
7200,24000,80,25,24,0,1.1666666666666667,5.96
46000,14400,100,40,20,0,1.5714285714285714,4.2
10000,10000,20,10,36,0,2.5625,107.18
23200,18000,100,37,28,0,1.0,3.99
10000,10000,20,27,28,1,2.4545454545454546,28.12
7200,24000,80,28,30,1,1.2,4.87
10000,10000,20,36,14,1,2.6923076923076925,32.32
46000,14400,80,56,30,1,2.2,5.7
10000,10000,20,56,30,0,2.8571428571428568,29.63
46000,14400,100,51,18,1,1.0,3.38
10000,10000,20,36,24,0,2.7,36.3
7200,24000,50,60,24,0,1.3333333333333333,7.03
30000,12000,80,25,16,0,3.8333333333333335,6.04
23200,18000,50,16,30,0,1.0555555555555556,21.59
7200,24000,50,41,26,0,2.2,8.52
23200,18000,50,18,28,0,4.75,19.79
23200,18000,100,28,34,1,1.6,5.51
10000,10000,20,28,30,0,4.125,43.25
30000,12000,50,50,16,1,2.0,7.81
23200,18000,20,60,28,1,1.2272727272727273,66.6
46000,14400,20,44,20,1,1.4444444444444444,139.64
30000,12000,80,41,18,0,1.125,6.94
46000,14400,50,56,16,1,3.555555555555556,18.62
10000,10000,50,56,18,1,1.4,4.55
30000,12000,50,31,18,0,4.714285714285714,16.18
23200,18000,80,24,26,1,1.2222222222222223,4.53
30000,12000,50,48,22,1,2.571428571428572,9.93
46000,14400,50,52,30,1,1.3636363636363635,15.61
46000,14400,80,48,18,0,2.142857142857143,7.2
10000,10000,20,22,20,0,1.1363636363636365,54.51
7200,24000,20,30,26,1,2.4,43.63
23200,18000,50,40,28,1,1.4,9.55
23200,18000,80,30,32,1,1.2857142857142858,6.49
23200,18000,20,38,16,0,2.1785714285714284,165.11
10000,10000,80,15,22,0,1.6,3.42
30000,12000,80,20,22,1,2.4285714285714284,4.29
23200,18000,50,49,22,0,3.0,11.97
10000,10000,50,20,24,0,2.0,8.05
10000,10000,100,12,18,0,1.6,2.12
46000,14400,20,21,30,1,1.625,191.79
30000,12000,100,34,22,1,1.6,4.35
46000,14400,80,21,14,0,2.25,11.78
7200,24000,20,46,32,1,1.6923076923076923,35.63
10000,10000,50,19,16,0,5.0,15.8
10000,10000,100,10,22,0,1.8,2.76
7200,24000,20,58,36,0,5.0,56.02
7200,24000,20,60,14,1,1.7647058823529411,38.44
30000,12000,80,60,28,1,1.2,4.68
46000,14400,100,39,20,0,3.0,5.03
30000,12000,100,28,24,1,1.0,4.69
46000,14400,100,28,24,1,2.333333333333333,4.91
10000,10000,20,60,16,0,2.5,29.94
7200,24000,80,29,18,0,2.0,5.86
46000,14400,20,48,30,1,4.4375,102.72
10000,10000,20,45,18,1,3.6666666666666665,23.43
46000,14400,100,40,26,1,1.1428571428571428,5.18
7200,24000,80,17,14,1,1.5,4.7
30000,12000,50,21,16,1,1.05,12.63
23200,18000,80,36,20,1,3.6,4.44
30000,12000,50,56,18,1,2.0,10.01
7200,24000,50,30,22,1,1.5,8.48
30000,12000,100,44,30,0,1.0,4.58
30000,12000,50,12,30,1,1.0,15.48
7200,24000,20,33,20,0,1.6,64.73
7200,24000,20,30,22,0,1.4285714285714286,68.49
30000,12000,20,20,24,0,1.3513513513513509,198.17
10000,10000,20,14,18,1,1.7826086956521738,51.45
46000,14400,100,44,14,0,1.0,7.02
10000,10000,20,20,18,1,1.08,38.31
23200,18000,50,36,24,0,3.571428571428572,14.45
7200,24000,100,30,14,1,1.0,3.15
7200,24000,20,46,22,0,2.4615384615384617,53.03
23200,18000,80,20,34,1,3.4,5.28
23200,18000,80,12,18,1,3.555555555555556,7.0
23200,18000,20,40,36,0,4.833333333333333,119.72
10000,10000,50,54,14,0,1.0,6.35
23200,18000,20,37,28,1,1.7083333333333333,79.93
23200,18000,80,43,16,1,3.6,5.01
10000,10000,20,32,36,1,3.8571428571428568,24.81
23200,18000,80,44,16,0,1.8571428571428568,5.93
23200,18000,20,41,18,0,3.0476190476190474,139.91
10000,10000,50,18,24,0,1.375,10.09
30000,12000,50,57,26,0,2.5,14.34
30000,12000,50,14,22,0,4.2,20.56
30000,12000,50,12,30,0,2.75,23.38
7200,24000,20,36,16,0,2.8125,71.9
7200,24000,100,10,16,1,2.0,3.58
7200,24000,100,19,18,0,1.3333333333333333,3.05
46000,14400,50,40,26,0,1.2142857142857142,17.92
30000,12000,80,11,22,1,1.3076923076923077,6.62
23200,18000,20,24,34,0,4.235294117647058,185.26
10000,10000,50,24,34,0,1.6,7.42
7200,24000,80,12,30,1,1.8333333333333333,3.63
10000,10000,50,30,28,0,1.6,6.22
23200,18000,80,38,34,1,1.1666666666666667,3.8
23200,18000,80,29,24,0,1.7142857142857142,5.73
23200,18000,20,60,26,0,2.235294117647059,92.98
7200,24000,50,16,34,1,2.571428571428572,6.43
10000,10000,20,45,34,1,1.2727272727272727,20.15
23200,18000,50,37,36,1,1.3333333333333333,10.8
46000,14400,20,39,32,0,1.4666666666666666,229.23
46000,14400,50,44,20,1,1.4285714285714286,21.73
30000,12000,80,24,30,0,1.4285714285714286,6.08
46000,14400,20,29,24,1,3.9583333333333335,190.69
7200,24000,50,31,36,1,1.1428571428571428,8.3
23200,18000,100,44,18,0,2.0,3.22
23200,18000,50,45,24,1,1.8888888888888888,11.2
10000,10000,80,36,16,1,1.0,3.18
7200,24000,20,26,24,0,3.0,73.15
10000,10000,100,18,16,0,1.2,2.89
23200,18000,50,30,34,0,4.5,18.44
30000,12000,80,33,36,0,1.0,14.8
30000,12000,80,36,28,0,1.0,6.25
46000,14400,80,36,14,0,2.875,7.41
10000,10000,50,21,20,0,1.1111111111111112,7.28
30000,12000,20,21,32,0,2.952380952380953,176.25
30000,12000,20,11,20,1,1.3888888888888888,231.92
10000,10000,80,11,20,0,1.8333333333333333,6.08
