x_length,y_length,grid_step,n_nodes,n_cores,single_precision,subdomain_ratio,n_hours,time_tot
23200,18000,50,21,26,0,1.6923076923076923,38,511.8
10000,10000,20,51,32,0,1.6666666666666667,91,2131.52
10000,10000,80,19,14,1,1.3333333333333333,47,71.33
30000,12000,100,32,20,1,1.5,98,126.47
23200,18000,50,55,24,1,1.875,67,337.08
23200,18000,80,15,36,0,3.1666666666666665,4,22.9
10000,10000,50,31,18,1,1.8333333333333333,78,216.13
30000,12000,20,45,22,0,2.7777777777777777,130,11373.46
30000,12000,100,10,16,1,1.0,49,147.71
10000,10000,20,13,36,1,2.923076923076924,28,1036.84
10000,10000,20,15,24,1,2.5625,50,1953.59
23200,18000,80,21,22,0,1.3,21,91.68
46000,14400,50,45,14,1,1.0,133,1421.38
7200,24000,50,20,14,0,3.5,13,125.66
10000,10000,20,26,22,0,3.4545454545454546,63,2655.26
46000,14400,100,54,18,1,1.0,52,82.31
46000,14400,20,44,18,0,1.3,10,1893.14
7200,24000,20,39,18,1,1.2272727272727273,12,402.99
23200,18000,100,18,16,0,5.0,119,399.06
30000,12000,20,48,16,1,1.84,19,1185.9
10000,10000,50,54,14,1,1.0,59,140.57
30000,12000,50,48,34,0,1.7142857142857142,53,350.55
7200,24000,20,14,24,0,2.8571428571428568,131,16265.6
7200,24000,50,31,18,0,2.2857142857142856,96,514.36
7200,24000,80,15,16,0,3.0,121,385.94
23200,18000,50,34,20,1,3.0,55,357.85
7200,24000,20,18,24,0,2.0454545454545454,51,4975.72
10000,10000,20,12,32,1,1.55,57,2343.99
46000,14400,50,11,34,1,4.153846153846153,49,1103.29
10000,10000,20,20,34,1,2.4166666666666665,134,3479.7200000000007
30000,12000,80,23,22,1,2.833333333333333,16,42.14
10000,10000,20,46,22,1,2.2,87,1389.65
30000,12000,100,10,24,0,4.166666666666667,30,112.74
23200,18000,50,22,18,1,4.2,20,193.17
46000,14400,80,39,24,1,2.0,66,182.87
10000,10000,20,25,32,0,1.3333333333333333,94,3618.81
10000,10000,50,22,36,1,1.3333333333333333,84,226.58
7200,24000,20,23,24,1,1.1538461538461535,75,3250.52
23200,18000,20,15,24,0,1.16,63,19385.21
10000,10000,20,51,22,0,1.0714285714285714,122,3116.3
46000,14400,50,48,30,0,3.571428571428572,32,364.46
30000,12000,100,27,20,1,1.6666666666666667,72,103.84
10000,10000,80,11,18,1,1.8333333333333333,30,50.62
46000,14400,80,31,30,1,3.0,53,161.32999999999996
7200,24000,80,10,34,0,1.125,92,317.6
46000,14400,50,56,24,0,1.0769230769230769,11,120.54999999999998
10000,10000,80,10,18,1,1.25,95,167.06
46000,14400,80,58,24,1,1.8333333333333333,103,228.85
30000,12000,50,22,30,1,2.0,29,199.37
10000,10000,50,55,18,1,1.0,127,261.29999999999995
10000,10000,20,21,16,0,1.3478260869565215,73,4476.33
7200,24000,20,39,20,0,1.0434782608695652,106,5250.52
30000,12000,50,35,28,1,1.0,71,392.66
46000,14400,20,20,24,1,1.6888888888888889,2,425.01
46000,14400,100,23,20,0,2.8571428571428568,116,394.3
7200,24000,80,22,30,0,1.0,20,63.56
23200,18000,50,16,18,0,1.45,7,144.20999999999995
30000,12000,20,20,30,1,2.583333333333333,90,8426.93
23200,18000,20,30,28,1,1.1875,39,3039.82
7200,24000,20,12,22,1,5.0,102,8625.8
7200,24000,100,10,20,0,1.0,41,91.51
46000,14400,100,54,18,0,1.0,41,84.95
23200,18000,20,37,30,1,1.0333333333333334,93,5861.6799999999985
30000,12000,100,47,18,1,1.0,15,21.7
30000,12000,80,30,16,1,2.142857142857143,50,127.27
23200,18000,80,17,14,1,1.5384615384615383,28,119.66
23200,18000,80,14,22,1,2.0,43,161.95
23200,18000,50,19,20,1,1.2777777777777777,113,1165.55
7200,24000,50,45,34,1,1.6,111,269.57000000000005
23200,18000,50,42,14,1,1.8333333333333333,105,763.6300000000001
10000,10000,50,22,36,1,1.3333333333333333,25,74.36
10000,10000,20,39,22,1,1.8333333333333333,106,1927.35
23200,18000,20,10,24,1,4.833333333333333,68,16867.49
7200,24000,50,38,18,0,1.5,127,612.64
10000,10000,20,22,14,1,2.647058823529412,81,3342.2
23200,18000,50,19,20,0,1.3333333333333333,86,1418.35
23200,18000,20,46,28,0,2.1578947368421053,129,12456.03
46000,14400,80,23,16,0,5.0,111,784.77
23200,18000,20,26,36,1,2.0869565217391304,51,4253.37
10000,10000,20,46,28,0,1.7,72,1761.59
46000,14400,50,17,16,0,3.5625,137,4531.240000000002
30000,12000,80,15,24,0,2.8571428571428568,54,263.96000000000004
23200,18000,20,56,32,0,2.25,53,4149.42
23200,18000,100,18,22,1,1.5,69,134.38
10000,10000,20,20,18,0,1.65,76,4433.14
10000,10000,20,25,36,1,2.7,119,2536.75
23200,18000,80,40,22,1,2.6,42,80.29
30000,12000,50,59,32,0,1.4285714285714286,1,12.67
23200,18000,80,18,30,0,2.2857142857142856,86,387.74
23200,18000,100,22,26,1,1.6666666666666667,92,150.06000000000003
23200,18000,100,39,16,0,1.5,119,231.24
10000,10000,20,11,28,0,2.647058823529412,51,4346.61
10000,10000,20,12,32,1,1.55,109,4478.589999999998
10000,10000,20,12,26,1,2.1578947368421053,68,3083.54
10000,10000,50,20,28,1,2.4,86,251.34
23200,18000,50,44,20,1,2.875,56,316.47
30000,12000,50,56,24,0,2.0,87,552.49
7200,24000,20,55,26,0,3.5555555555555562,64,2312.9000000000005
30000,12000,20,42,22,0,2.9444444444444446,70,6551.54
10000,10000,50,12,28,0,1.3333333333333333,127,827.71
7200,24000,50,56,36,0,1.2,33,122.79
30000,12000,100,34,14,0,1.4285714285714286,110,216.85
46000,14400,50,45,30,0,1.8,8,107.71
30000,12000,20,20,30,1,2.583333333333333,38,3568.05
46000,14400,50,28,18,0,2.923076923076924,126,2408.22
46000,14400,20,29,32,1,2.958333333333333,4,494.92
46000,14400,80,21,20,1,1.0666666666666669,7,32.82
23200,18000,20,20,36,1,3.6,121,12409.88
10000,10000,20,60,28,0,5.0,39,795.7400000000001
7200,24000,20,48,34,1,3.75,43,991.74
10000,10000,20,18,28,0,2.6923076923076925,7,377.05
46000,14400,100,38,24,0,2.0,63,140.13
10000,10000,80,14,36,0,1.0,122,231.52
10000,10000,20,12,30,1,1.08,123,5234.450000000002
7200,24000,80,39,20,0,1.2,15,40.87000000000001
7200,24000,50,32,24,0,1.7142857142857142,126,608.94
23200,18000,20,40,20,1,1.0,21,1474.56
30000,12000,20,13,28,1,1.1521739130434785,45,6760.940000000001
7200,24000,20,33,20,1,2.0,82,2898.22
10000,10000,20,36,28,1,3.375,2,39.71
46000,14400,100,21,22,0,1.3,21,75.54
23200,18000,80,37,26,0,1.8333333333333333,39,116.57
10000,10000,50,48,22,1,1.0,125,254.51
30000,12000,100,34,20,1,1.0,53,73.96000000000002
30000,12000,20,21,16,0,1.4761904761904765,6,1388.8200000000004
7200,24000,20,23,24,1,1.1538461538461535,21,917.18
7200,24000,50,16,22,1,1.8,44,230.66000000000003
10000,10000,50,38,30,0,1.2,20,63.2
23200,18000,20,31,36,0,1.48,52,7247.75
30000,12000,50,56,18,1,2.0,120,583.59
10000,10000,50,24,36,1,1.6,51,129.08
7200,24000,50,37,34,1,1.3333333333333333,19,53.11
7200,24000,20,54,28,1,3.333333333333333,91,1950.08
23200,18000,100,36,20,1,1.5,125,164.18
23200,18000,80,11,24,1,2.888888888888889,70,300.4600000000001
10000,10000,50,11,20,1,1.8,76,351.28
10000,10000,50,24,24,0,2.4,111,456.44999999999993
23200,18000,100,28,32,0,1.6,41,94.3
30000,12000,80,40,28,1,1.8,96,192.26
46000,14400,80,30,14,1,1.6666666666666667,78,324.98
46000,14400,50,45,24,1,2.3,45,351.5900000000001
46000,14400,100,11,16,0,1.1111111111111112,31,215.83
10000,10000,20,32,36,0,3.8571428571428568,66,2104.54
30000,12000,50,44,26,0,1.1,114,851.4300000000002
30000,12000,80,60,20,0,1.8,121,246.39
46000,14400,20,15,36,1,4.4230769230769225,107,23411.98
46000,14400,80,44,24,1,1.8571428571428568,135,333.2
46000,14400,20,23,36,0,5.0,13,3592.98
30000,12000,20,45,36,1,1.1363636363636365,102,4220.91
30000,12000,50,29,34,0,2.125,117,1083.24
23200,18000,50,39,36,0,2.833333333333333,75,659.7400000000001
10000,10000,50,23,34,1,1.6,5,16.66
46000,14400,20,24,36,0,4.75,54,14904.430000000002
23200,18000,50,11,16,1,1.9090909090909087,51,975.04
23200,18000,80,41,32,0,1.0,73,210.55
10000,10000,50,10,20,1,3.125,127,626.3
7200,24000,80,17,20,1,1.125,131,237.69
7200,24000,20,51,24,0,2.727272727272727,64,2327.06
10000,10000,50,11,16,0,2.7777777777777777,133,1118.66
7200,24000,50,15,18,0,3.5,7,69.02
23200,18000,20,31,34,1,4.857142857142857,18,1317.5700000000004
23200,18000,20,16,30,1,4.363636363636363,129,17858.24
10000,10000,80,20,22,0,1.2,14,24.82
23200,18000,50,37,34,0,1.2,53,479.44
7200,24000,20,15,36,1,4.615384615384615,100,5701.58
30000,12000,50,42,16,0,4.0,110,1009.49
46000,14400,100,46,28,0,2.0,32,62.87000000000001
23200,18000,100,25,18,0,2.5,55,131.64
23200,18000,100,54,14,0,1.3333333333333333,59,109.53
23200,18000,50,17,20,1,1.5,34,384.59
7200,24000,100,20,22,0,1.0,19,27.62
30000,12000,100,19,22,0,3.0,72,172.32
23200,18000,20,35,20,1,1.4375,93,7254.780000000002
10000,10000,50,38,32,0,1.2,16,52.58
23200,18000,80,30,16,1,1.0909090909090908,90,247.98
46000,14400,20,40,16,0,1.2666666666666666,68,15371.13
23200,18000,50,39,28,1,3.6666666666666665,49,278.33000000000004
7200,24000,20,50,36,1,1.6666666666666667,64,1297.49
23200,18000,50,11,18,0,2.1,66,1836.92
46000,14400,50,50,28,1,1.4545454545454546,5,42.66
46000,14400,50,33,28,1,2.7,11,109.05
7200,24000,100,21,16,1,2.0,67,73.2
46000,14400,50,51,16,0,4.75,123,1647.61
46000,14400,20,60,24,1,1.9583333333333333,2,160.81
46000,14400,100,55,24,0,1.1666666666666667,49,94.76
30000,12000,50,50,16,1,2.0,89,481.25
23200,18000,50,49,36,0,3.2,71,528.99
46000,14400,20,46,34,1,4.466666666666667,136,10823.05
10000,10000,50,29,28,0,1.1666666666666667,123,429.9500000000001
10000,10000,20,45,36,0,4.166666666666667,56,1659.73
23200,18000,80,28,34,1,1.6666666666666667,129,267.98
46000,14400,80,45,20,0,1.3333333333333333,123,451.4500000000001
10000,10000,20,56,20,1,1.0714285714285714,139,2128.52
23200,18000,80,22,26,0,1.1,42,171.33
7200,24000,50,51,30,0,1.6,11,45.98
23200,18000,20,52,24,1,1.0357142857142858,133,6891.89
46000,14400,80,43,34,0,2.6,108,438.0
10000,10000,20,23,36,1,2.7,95,2170.89
10000,10000,50,10,32,0,5.0,47,352.54
30000,12000,50,60,28,0,3.4,48,299.1
30000,12000,20,54,30,0,1.1363636363636365,124,8385.31
7200,24000,20,15,32,1,1.0,108,6087.55
23200,18000,20,47,30,0,2.0,63,5560.190000000001
46000,14400,100,11,32,0,4.666666666666667,67,366.29
23200,18000,50,12,16,0,3.866666666666666,19,551.48
46000,14400,50,18,28,0,3.583333333333333,33,788.89
30000,12000,50,32,20,0,1.5,9,93.16
46000,14400,20,35,24,0,1.6764705882352942,74,14938.13
23200,18000,20,42,16,1,1.5,92,7385.059999999998
46000,14400,50,36,24,1,2.083333333333333,129,1087.08
30000,12000,50,60,36,0,1.8333333333333333,94,560.9200000000002
10000,10000,50,42,14,1,1.2857142857142858,44,125.53
7200,24000,50,60,24,0,1.3333333333333333,31,98.23
23200,18000,100,21,24,1,2.0,102,179.47
23200,18000,20,24,28,0,1.108108108108108,36,6288.8600000000015
7200,24000,20,45,18,0,1.0909090909090908,101,4732.3
7200,24000,50,38,30,0,1.5,134,636.7399999999999
23200,18000,20,45,30,0,1.9,129,11852.52
10000,10000,80,14,36,0,1.0,86,163.83999999999997
7200,24000,50,31,16,1,2.5714285714285716,70,284.05
30000,12000,50,29,34,1,2.8571428571428568,26,145.67
46000,14400,20,47,34,1,4.466666666666667,53,4240.02
10000,10000,20,21,20,0,2.1875,4,215.02
23200,18000,80,21,24,1,3.333333333333333,103,299.92
46000,14400,20,20,36,1,1.75,138,22473.93
30000,12000,50,15,14,0,2.625,93,2134.13
23200,18000,50,36,34,1,2.7142857142857144,73,485.12
10000,10000,50,24,18,0,3.2,104,462.18
30000,12000,20,15,26,1,1.425,133,17555.72
46000,14400,100,51,18,1,1.0,41,69.38
46000,14400,20,15,28,1,1.0833333333333333,30,7363.95
46000,14400,80,45,30,0,1.8333333333333333,48,182.77
30000,12000,100,33,14,0,2.6,34,70.32
10000,10000,20,29,14,0,2.0588235294117645,55,2856.96
10000,10000,50,15,24,0,1.1,17,100.83
10000,10000,20,27,28,0,2.4545454545454546,94,3482.2200000000007
7200,24000,20,35,30,0,1.5625,87,4164.440000000001
30000,12000,20,26,30,0,2.1739130434782608,84,11848.36
23200,18000,20,31,26,1,1.088235294117647,100,7733.28
10000,10000,50,17,28,1,2.8,132,392.15
23200,18000,50,18,30,0,2.083333333333333,48,724.55
30000,12000,20,55,30,1,1.6666666666666667,13,514.22
10000,10000,20,27,28,0,2.4545454545454546,48,1780.6800000000005
30000,12000,100,50,22,0,1.2,16,24.53
10000,10000,50,17,24,1,3.2,54,180.37
10000,10000,50,27,16,0,1.7142857142857142,49,217.12
23200,18000,80,28,26,1,1.25,82,212.99
7200,24000,20,15,32,1,1.0,35,1979.84
10000,10000,50,21,14,0,1.5555555555555556,10,57.33
46000,14400,20,48,20,0,1.3055555555555556,86,13959.88
23200,18000,100,39,16,0,1.5,30,60.36
30000,12000,20,44,36,0,3.1538461538461537,41,3286.22
23200,18000,20,44,28,1,3.25,43,2370.75
10000,10000,20,50,36,0,1.0909090909090908,107,2451.05
30000,12000,20,33,16,0,1.2162162162162162,66,9775.19
46000,14400,100,18,34,0,1.625,60,228.66
7200,24000,50,51,24,1,1.3333333333333333,87,231.97000000000003
30000,12000,20,30,28,0,2.380952380952381,94,11033.57
46000,14400,20,47,34,1,4.466666666666667,94,7500.75
46000,14400,50,36,20,0,4.2222222222222205,107,1591.53
10000,10000,100,20,16,0,1.2,32,36.38
46000,14400,80,56,24,0,2.6,131,399.47
46000,14400,20,38,30,1,4.2222222222222205,87,8744.369999999999
23200,18000,80,28,36,1,1.0,85,180.05
23200,18000,80,40,18,0,3.6,126,370.09
46000,14400,50,15,28,1,1.6842105263157894,82,1312.35
30000,12000,80,12,36,0,3.333333333333333,45,246.85
23200,18000,50,22,20,1,4.666666666666667,33,299.23
7200,24000,20,42,18,1,4.636363636363637,41,1295.81
7200,24000,20,45,18,1,3.0769230769230766,94,2729.71
7200,24000,20,10,32,1,1.5,36,2989.96
23200,18000,50,19,26,1,3.888888888888889,133,1273.3299999999995
46000,14400,50,52,30,1,1.3636363636363635,126,853.11
46000,14400,100,57,16,1,1.2857142857142858,139,260.63
10000,10000,50,37,36,0,1.0,82,269.36
30000,12000,80,11,28,0,1.0,22,132.78
30000,12000,100,50,22,0,1.2,37,52.040000000000006
46000,14400,80,46,26,0,2.0,39,264.66
23200,18000,20,26,22,0,1.5294117647058822,49,8697.45
23200,18000,100,42,16,1,2.2,23,35.62
46000,14400,50,18,28,0,3.583333333333333,73,1733.69
23200,18000,80,33,24,0,2.1666666666666665,7,24.69
10000,10000,100,14,14,0,1.0,115,161.27999999999997
7200,24000,50,32,26,0,1.0,126,643.46
30000,12000,20,16,28,1,1.4324324324324325,103,12359.78
46000,14400,20,26,36,0,1.933333333333333,81,19087.78
30000,12000,20,60,18,0,1.32,51,3816.28
46000,14400,100,19,36,0,1.5,40,139.89
7200,24000,20,33,16,1,1.28,9,390.69
46000,14400,20,27,24,1,2.833333333333333,102,15079.059999999998
23200,18000,50,56,30,1,1.8571428571428568,113,551.23
23200,18000,20,48,22,1,1.25,55,3222.27
46000,14400,20,49,32,0,2.090909090909091,72,10233.35
10000,10000,20,15,20,1,3.125,7,307.4600000000001
46000,14400,100,10,30,1,2.5555555555555562,43,149.11
7200,24000,80,24,28,0,1.0,101,216.47
46000,14400,50,28,34,0,1.0,64,1020.93
23200,18000,100,33,24,1,1.0,20,30.260000000000005
30000,12000,80,40,24,0,1.5,99,248.26
7200,24000,20,42,18,1,4.636363636363637,109,3430.33
23200,18000,80,36,20,0,3.2,19,61.79
30000,12000,20,16,26,0,4.043478260869565,118,27937.19
46000,14400,100,12,14,0,2.6666666666666665,109,783.0600000000002
10000,10000,20,54,18,1,1.3846153846153846,82,1341.2
46000,14400,20,55,36,0,4.846153846153847,119,15328.259999999998
46000,14400,20,23,20,1,3.70967741935484,20,3906.1900000000014
23200,18000,50,12,14,0,3.4117647058823533,129,4277.38
30000,12000,50,31,30,1,2.375,106,582.17
7200,24000,20,49,14,1,4.25,58,2018.34
46000,14400,80,35,32,0,1.1111111111111112,124,540.89
10000,10000,20,60,26,0,1.7777777777777777,19,402.16
23200,18000,20,42,16,1,1.5,128,10267.94
10000,10000,100,10,16,0,1.6666666666666667,17,27.87
10000,10000,50,30,22,1,1.6666666666666667,95,222.74
23200,18000,80,18,22,1,1.0833333333333333,123,405.67
46000,14400,20,60,30,1,1.5833333333333333,88,5699.410000000002
46000,14400,50,19,20,1,3.066666666666667,68,1035.69
46000,14400,50,44,24,1,1.6666666666666667,13,111.52
30000,12000,50,28,30,0,4.166666666666667,26,256.45
46000,14400,80,43,20,1,1.4444444444444444,65,180.4
7200,24000,50,16,30,0,4.0,83,658.9900000000001
7200,24000,20,24,26,1,1.08,70,2859.2900000000004
10000,10000,50,19,20,0,1.0,1,6.2
46000,14400,20,32,28,1,3.727272727272727,95,11199.08
23200,18000,20,29,34,0,1.0967741935483872,139,19278.1
7200,24000,20,31,14,0,2.6842105263157894,131,10983.26
10000,10000,20,45,14,1,3.0,71,1566.69
46000,14400,80,35,26,0,2.6666666666666665,25,112.1
46000,14400,80,52,16,0,4.4,8,37.78
23200,18000,80,26,18,1,3.6666666666666665,36,104.84
30000,12000,20,13,34,1,1.6285714285714286,86,11953.08
23200,18000,50,21,24,1,3.3,88,749.4100000000002
10000,10000,50,15,16,1,4.166666666666667,36,162.08
46000,14400,50,46,32,0,1.1666666666666667,6,74.34
23200,18000,80,32,30,0,1.2857142857142858,93,304.0100000000001
10000,10000,50,56,18,1,1.4,36,79.8
10000,10000,50,11,16,1,1.5,25,141.06
10000,10000,20,57,32,1,1.875,31,423.44
30000,12000,20,30,20,0,3.75,84,11211.63
46000,14400,80,19,28,0,2.2222222222222223,14,91.49
7200,24000,80,44,14,1,1.0,30,75.07000000000002
10000,10000,50,27,16,1,1.7142857142857142,101,323.35
30000,12000,50,38,32,0,2.142857142857143,60,475.89
10000,10000,20,27,22,0,5.0,29,1212.0
46000,14400,80,17,18,1,3.1,108,565.9
46000,14400,80,44,24,1,1.8571428571428568,104,257.25
30000,12000,50,17,36,1,1.3076923076923077,117,927.79
7200,24000,50,39,22,0,1.5714285714285714,75,323.08
46000,14400,50,21,30,1,2.3076923076923075,90,1075.3
7200,24000,20,47,20,1,3.0,3,87.12
10000,10000,20,30,16,1,2.2,13,370.07
7200,24000,50,55,32,1,1.0,100,237.9
30000,12000,20,26,36,1,1.52,110,7850.66
10000,10000,100,17,20,0,1.0,42,45.47000000000001
46000,14400,80,18,16,0,1.5333333333333334,72,605.84
10000,10000,20,11,22,1,2.0454545454545454,104,5589.549999999998
23200,18000,80,41,34,0,1.1666666666666667,96,244.02
46000,14400,80,44,30,1,1.125,37,97.56
10000,10000,20,36,26,0,1.6666666666666667,50,1519.4999999999998
30000,12000,20,17,20,0,2.142857142857143,108,25595.52
46000,14400,80,36,16,0,3.2857142857142856,53,272.01
7200,24000,20,38,32,0,1.0,48,2192.99
7200,24000,20,15,32,1,1.0,62,3499.13
23200,18000,50,44,20,1,2.875,26,149.97
23200,18000,80,48,14,0,1.8571428571428568,86,257.09000000000003
10000,10000,20,25,26,1,3.8,47,1141.14
46000,14400,80,13,14,1,3.1538461538461537,59,447.53
23200,18000,50,39,22,0,1.0769230769230769,68,603.6999999999998
7200,24000,50,23,36,0,3.2,126,799.98
7200,24000,80,12,16,0,3.6666666666666665,16,63.19
10000,10000,20,20,14,0,2.9411764705882355,139,10112.83
7200,24000,50,38,26,0,1.8333333333333333,19,90.46
10000,10000,50,25,14,1,4.0,108,365.04
46000,14400,20,40,28,0,2.28,6,1091.12
23200,18000,80,44,36,0,1.6,132,330.88000000000005
10000,10000,20,24,22,1,1.1,124,3397.4300000000007
46000,14400,50,44,30,1,1.3333333333333333,20,148.42
46000,14400,20,39,32,0,1.4666666666666666,138,25009.79
7200,24000,50,20,28,0,1.75,83,567.8100000000002
7200,24000,20,45,32,0,3.0,79,2978.56
46000,14400,100,40,26,1,1.1428571428571428,63,114.92
23200,18000,50,39,28,1,3.6666666666666665,37,211.49
7200,24000,20,50,20,0,5.0,87,3654.29
10000,10000,50,15,16,1,2.5,55,243.94000000000003
30000,12000,20,15,26,1,1.425,106,13994.96
30000,12000,20,60,14,0,2.65,124,11496.12
23200,18000,100,33,24,1,2.0,92,117.93
10000,10000,80,12,28,1,1.4,58,80.52
10000,10000,50,15,22,0,3.0,28,161.11999999999995
30000,12000,80,36,16,0,2.5,28,90.28
23200,18000,50,36,14,1,3.3,29,229.13
7200,24000,80,26,28,0,1.2,30,91.55
10000,10000,80,22,22,1,1.0,39,50.17
7200,24000,50,47,14,0,1.0,3,18.09
46000,14400,20,49,24,1,2.16,34,2816.38
30000,12000,20,53,26,0,1.2173913043478262,130,9357.51
30000,12000,20,41,22,0,1.3333333333333333,83,7925.2
7200,24000,100,10,14,0,3.0,24,62.85
46000,14400,80,45,20,0,1.3333333333333333,16,61.97
10000,10000,20,56,22,0,1.5454545454545454,16,362.34
30000,12000,50,54,14,1,2.75,113,649.05
10000,10000,80,28,18,0,1.0,131,180.62000000000003
46000,14400,80,45,16,0,3.8333333333333335,94,406.84
23200,18000,50,45,22,1,2.625,90,467.05
30000,12000,50,21,28,1,3.5,42,311.82
46000,14400,80,45,34,0,2.4,84,281.52
7200,24000,20,44,20,1,2.769230769230769,17,470.41
23200,18000,50,34,28,0,1.6,121,1171.2300000000002
10000,10000,80,18,16,0,2.0,85,148.88
30000,12000,20,46,16,1,3.611111111111111,43,2788.54
10000,10000,20,44,20,1,1.8333333333333333,75,1319.99
7200,24000,100,15,14,1,2.0,133,191.31
46000,14400,50,42,18,0,1.9230769230769231,43,588.05
10000,10000,20,29,16,1,1.8235294117647056,88,2531.28
23200,18000,50,12,18,0,4.461538461538462,53,1398.4199999999996
46000,14400,20,26,30,1,1.6111111111111112,77,10480.729999999998
7200,24000,50,32,24,0,1.7142857142857142,92,445.06
7200,24000,20,60,24,0,3.0,93,2971.19
10000,10000,20,25,32,0,1.3333333333333333,70,2696.49
23200,18000,50,39,30,1,2.125,3,21.81
46000,14400,50,46,36,0,2.5,60,662.24
46000,14400,20,39,36,1,3.5,93,8156.669999999999
23200,18000,20,23,28,0,4.315789473684212,5,915.84
10000,10000,20,36,20,1,1.9230769230769231,101,2014.4
10000,10000,20,46,24,0,2.0,100,2534.99
7200,24000,20,57,28,1,1.2857142857142858,104,2212.59
10000,10000,20,50,36,0,3.333333333333333,87,2075.15
7200,24000,50,20,14,1,3.5,137,809.65
23200,18000,20,21,36,0,3.0476190476190474,64,11640.88
30000,12000,20,14,34,1,1.0476190476190477,132,16986.240000000005
10000,10000,50,30,16,0,2.1666666666666665,120,488.50999999999993
7200,24000,20,35,24,1,1.25,122,3665.06
7200,24000,50,36,36,1,1.3333333333333333,73,205.43
23200,18000,50,43,36,1,1.0,25,128.06
46000,14400,80,13,36,0,1.1538461538461535,81,648.33
10000,10000,20,35,20,0,3.5,48,1605.93
23200,18000,20,55,32,0,1.181818181818182,92,7322.95
10000,10000,100,17,20,0,1.0,44,47.57
7200,24000,50,52,20,1,1.2857142857142858,71,193.92
7200,24000,20,48,14,0,1.4285714285714286,9,496.85
46000,14400,50,23,28,1,2.6666666666666665,81,937.07
46000,14400,50,30,28,0,3.0,85,1334.49
23200,18000,20,48,22,1,1.25,23,1358.27
23200,18000,20,48,30,1,1.8,59,3033.79
10000,10000,50,34,24,0,1.6,13,42.6
46000,14400,80,30,14,1,1.6666666666666667,6,26.9
23200,18000,80,28,30,1,2.8,50,124.14
10000,10000,20,51,32,0,1.6666666666666667,19,456.8
23200,18000,50,16,18,0,1.45,108,2154.11
23200,18000,20,30,18,1,1.7575757575757576,64,6264.219999999998
30000,12000,100,21,34,0,1.0,69,145.70000000000005
46000,14400,80,18,36,0,3.0,75,494.11
23200,18000,50,37,20,0,2.5555555555555562,65,627.78
46000,14400,80,23,34,0,1.2,116,622.77
23200,18000,20,38,32,0,1.0714285714285714,91,10066.45
