x_length,y_length,grid_step,ni,nj,n_nodes,n_cores,n_procs,dx,dy,nx,ny,subdomain_ratio,single_precision,physics_on,estimated_duration
10000,10000,20,500,500,58,36,2088,13,8,36,58,1.625,1,1,12.912587928574942
10000,10000,20,500,500,58,36,2088,17,6,29,72,2.8333333333333335,0,1,18.44655418367849
10000,10000,20,500,500,58,36,2088,17,6,29,72,2.8333333333333335,1,1,12.912587928574942
10000,10000,20,500,500,58,36,2088,20,5,24,87,4.0,0,1,18.44655418367849
10000,10000,20,500,500,58,36,2088,20,5,24,87,4.0,1,1,12.912587928574942
10000,10000,20,500,500,59,14,826,35,8,14,59,4.375,0,1,46.63003043041246
10000,10000,20,500,500,59,14,826,35,8,14,59,4.375,1,1,32.641021301288724
10000,10000,20,500,500,59,16,944,31,8,16,59,3.875,0,1,40.8012766266109
10000,10000,20,500,500,59,16,944,31,8,16,59,3.875,1,1,28.56089363862763
10000,10000,20,500,500,59,18,1062,27,8,18,59,3.375,0,1,36.26780144587636
10000,10000,20,500,500,59,18,1062,27,8,18,59,3.375,1,1,25.387461012113448
10000,10000,20,500,500,59,20,1180,25,8,20,59,3.125,0,1,32.641021301288724
10000,10000,20,500,500,59,20,1180,25,8,20,59,3.125,1,1,22.848714910902107
10000,10000,20,500,500,59,22,1298,22,8,22,59,2.75,0,1,29.67365572844429
10000,10000,20,500,500,59,22,1298,22,8,22,59,2.75,1,1,20.771559009911
10000,10000,20,500,500,59,24,1416,20,8,24,59,2.5,0,1,27.20085108440727
10000,10000,20,500,500,59,24,1416,20,8,24,59,2.5,1,1,19.040595759085086
10000,10000,20,500,500,59,26,1534,19,8,26,59,2.375,0,1,25.108477924068247
10000,10000,20,500,500,59,26,1534,19,8,26,59,2.375,1,1,17.575934546847773
10000,10000,20,500,500,59,28,1652,17,8,28,59,2.125,0,1,23.31501521520623
10000,10000,20,500,500,59,28,1652,17,8,28,59,2.125,1,1,16.320510650644362
10000,10000,20,500,500,59,30,1770,16,8,30,59,2.0,0,1,21.760680867525814
10000,10000,20,500,500,59,30,1770,16,8,30,59,2.0,1,1,15.232476607268069
10000,10000,20,500,500,59,32,1888,15,8,32,59,1.875,0,1,20.40063831330545
10000,10000,20,500,500,59,32,1888,15,8,32,59,1.875,1,1,14.280446819313815
10000,10000,20,500,500,59,34,2006,14,8,34,59,1.75,0,1,19.200600765463953
10000,10000,20,500,500,59,34,2006,14,8,34,59,1.75,1,1,13.440420535824767
10000,10000,20,500,500,59,36,2124,13,8,36,59,1.625,0,1,18.13390072293818
10000,10000,20,500,500,59,36,2124,13,8,36,59,1.625,1,1,12.693730506056724
10000,10000,20,500,500,60,14,840,17,16,28,30,1.0625,0,1,45.85286325657225
10000,10000,20,500,500,60,14,840,17,16,28,30,1.0625,1,1,32.097004279600576
10000,10000,20,500,500,60,14,840,20,14,24,35,1.4285714285714286,0,1,45.85286325657225
10000,10000,20,500,500,60,14,840,20,14,24,35,1.4285714285714286,1,1,32.097004279600576
10000,10000,20,500,500,60,14,840,23,12,21,40,1.9166666666666667,0,1,45.85286325657225
10000,10000,20,500,500,60,14,840,23,12,21,40,1.9166666666666667,1,1,32.097004279600576
10000,10000,20,500,500,60,14,840,25,11,20,42,2.272727272727273,0,1,45.85286325657225
10000,10000,20,500,500,60,14,840,25,11,20,42,2.272727272727273,1,1,32.097004279600576
10000,10000,20,500,500,60,14,840,33,8,15,56,4.125,0,1,45.85286325657225
10000,10000,20,500,500,60,14,840,33,8,15,56,4.125,1,1,32.097004279600576
10000,10000,20,500,500,60,14,840,35,8,14,60,4.375,0,1,45.85286325657225
10000,10000,20,500,500,60,14,840,35,8,14,60,4.375,1,1,32.097004279600576
10000,10000,20,500,500,60,16,960,16,15,30,32,1.0666666666666667,0,1,40.12125534950072
10000,10000,20,500,500,60,16,960,16,15,30,32,1.0666666666666667,1,1,28.084878744650503
10000,10000,20,500,500,60,16,960,20,12,24,40,1.6666666666666667,0,1,40.12125534950072
10000,10000,20,500,500,60,16,960,20,12,24,40,1.6666666666666667,1,1,28.084878744650503
10000,10000,20,500,500,60,16,960,25,10,20,48,2.5,0,1,40.12125534950072
10000,10000,20,500,500,60,16,960,25,10,20,48,2.5,1,1,28.084878744650503
10000,10000,20,500,500,60,16,960,31,8,16,60,3.875,0,1,40.12125534950072
10000,10000,20,500,500,60,16,960,31,8,16,60,3.875,1,1,28.084878744650503
10000,10000,20,500,500,60,16,960,33,7,15,64,4.714285714285714,0,1,40.12125534950072
10000,10000,20,500,500,60,16,960,33,7,15,64,4.714285714285714,1,1,28.084878744650503
10000,10000,20,500,500,60,18,1080,16,13,30,36,1.2307692307692308,0,1,35.66333808844509
10000,10000,20,500,500,60,18,1080,16,13,30,36,1.2307692307692308,1,1,24.96433666191156
10000,10000,20,500,500,60,18,1080,18,12,27,40,1.5,0,1,35.66333808844509
10000,10000,20,500,500,60,18,1080,18,12,27,40,1.5,1,1,24.96433666191156
10000,10000,20,500,500,60,18,1080,20,11,24,45,1.8181818181818181,0,1,35.66333808844509
10000,10000,20,500,500,60,18,1080,20,11,24,45,1.8181818181818181,1,1,24.96433666191156
10000,10000,20,500,500,60,18,1080,25,9,20,54,2.7777777777777777,0,1,35.66333808844509
10000,10000,20,500,500,60,18,1080,25,9,20,54,2.7777777777777777,1,1,24.96433666191156
10000,10000,20,500,500,60,18,1080,27,8,18,60,3.375,0,1,35.66333808844509
10000,10000,20,500,500,60,18,1080,27,8,18,60,3.375,1,1,24.96433666191156
10000,10000,20,500,500,60,20,1200,16,12,30,40,1.3333333333333333,0,1,32.097004279600576
10000,10000,20,500,500,60,20,1200,16,12,30,40,1.3333333333333333,1,1,22.4679029957204
10000,10000,20,500,500,60,20,1200,20,10,25,48,2.0,0,1,32.097004279600576
10000,10000,20,500,500,60,20,1200,20,10,25,48,2.0,1,1,22.4679029957204
10000,10000,20,500,500,60,20,1200,20,10,24,50,2.0,0,1,32.097004279600576
10000,10000,20,500,500,60,20,1200,20,10,24,50,2.0,1,1,22.4679029957204
10000,10000,20,500,500,60,20,1200,25,8,20,60,3.125,0,1,32.097004279600576
10000,10000,20,500,500,60,20,1200,25,8,20,60,3.125,1,1,22.4679029957204
10000,10000,20,500,500,60,22,1320,15,12,33,40,1.25,0,1,29.179094799636886
10000,10000,20,500,500,60,22,1320,15,12,33,40,1.25,1,1,20.42536635974582
10000,10000,20,500,500,60,22,1320,16,11,30,44,1.4545454545454546,0,1,29.179094799636886
10000,10000,20,500,500,60,22,1320,16,11,30,44,1.4545454545454546,1,1,20.42536635974582
10000,10000,20,500,500,60,22,1320,20,9,24,55,2.2222222222222223,0,1,29.179094799636886
10000,10000,20,500,500,60,22,1320,20,9,24,55,2.2222222222222223,1,1,20.42536635974582
10000,10000,20,500,500,60,22,1320,22,8,22,60,2.75,0,1,29.179094799636886
10000,10000,20,500,500,60,22,1320,22,8,22,60,2.75,1,1,20.42536635974582
10000,10000,20,500,500,60,22,1320,25,7,20,66,3.5714285714285716,0,1,29.179094799636886
10000,10000,20,500,500,60,22,1320,25,7,20,66,3.5714285714285716,1,1,20.42536635974582
10000,10000,20,500,500,60,24,1440,13,12,36,40,1.0833333333333333,0,1,26.747503566333812
10000,10000,20,500,500,60,24,1440,13,12,36,40,1.0833333333333333,1,1,18.723252496433666
10000,10000,20,500,500,60,24,1440,15,11,32,45,1.3636363636363635,0,1,26.747503566333812
10000,10000,20,500,500,60,24,1440,15,11,32,45,1.3636363636363635,1,1,18.723252496433666
10000,10000,20,500,500,60,24,1440,16,10,30,48,1.6,0,1,26.747503566333812
10000,10000,20,500,500,60,24,1440,16,10,30,48,1.6,1,1,18.723252496433666
10000,10000,20,500,500,60,24,1440,20,8,24,60,2.5,0,1,26.747503566333812
10000,10000,20,500,500,60,24,1440,20,8,24,60,2.5,1,1,18.723252496433666
10000,10000,20,500,500,60,24,1440,25,6,20,72,4.166666666666667,0,1,26.747503566333812
10000,10000,20,500,500,60,24,1440,25,6,20,72,4.166666666666667,1,1,18.723252496433666
10000,10000,20,500,500,60,24,1440,27,6,18,80,4.5,0,1,26.747503566333812
10000,10000,20,500,500,60,24,1440,27,6,18,80,4.5,1,1,18.723252496433666
10000,10000,20,500,500,60,26,1560,12,12,40,39,1.0,0,1,24.690003292000444
10000,10000,20,500,500,60,26,1560,12,12,40,39,1.0,1,1,17.28300230440031
10000,10000,20,500,500,60,26,1560,12,12,39,40,1.0,0,1,24.690003292000444
10000,10000,20,500,500,60,26,1560,12,12,39,40,1.0,1,1,17.28300230440031
10000,10000,20,500,500,60,26,1560,16,9,30,52,1.7777777777777777,0,1,24.690003292000444
10000,10000,20,500,500,60,26,1560,16,9,30,52,1.7777777777777777,1,1,17.28300230440031
10000,10000,20,500,500,60,26,1560,19,8,26,60,2.375,0,1,24.690003292000444
10000,10000,20,500,500,60,26,1560,19,8,26,60,2.375,1,1,17.28300230440031
10000,10000,20,500,500,60,26,1560,20,7,24,65,2.857142857142857,0,1,24.690003292000444
10000,10000,20,500,500,60,26,1560,20,7,24,65,2.857142857142857,1,1,17.28300230440031
10000,10000,20,500,500,60,26,1560,25,6,20,78,4.166666666666667,0,1,24.690003292000444
10000,10000,20,500,500,60,26,1560,25,6,20,78,4.166666666666667,1,1,17.28300230440031
10000,10000,20,500,500,60,28,1680,12,11,40,42,1.0909090909090908,0,1,22.926431628286124
10000,10000,20,500,500,60,28,1680,12,11,40,42,1.0909090909090908,1,1,16.048502139800288
10000,10000,20,500,500,60,28,1680,14,10,35,48,1.4,0,1,22.926431628286124
10000,10000,20,500,500,60,28,1680,14,10,35,48,1.4,1,1,16.048502139800288
10000,10000,20,500,500,60,28,1680,16,8,30,56,2.0,0,1,22.926431628286124
10000,10000,20,500,500,60,28,1680,16,8,30,56,2.0,1,1,16.048502139800288
10000,10000,20,500,500,60,28,1680,17,8,28,60,2.125,0,1,22.926431628286124
10000,10000,20,500,500,60,28,1680,17,8,28,60,2.125,1,1,16.048502139800288
10000,10000,20,500,500,60,28,1680,20,7,24,70,2.857142857142857,0,1,22.926431628286124
10000,10000,20,500,500,60,28,1680,20,7,24,70,2.857142857142857,1,1,16.048502139800288
10000,10000,20,500,500,60,28,1680,23,6,21,80,3.8333333333333335,0,1,22.926431628286124
10000,10000,20,500,500,60,28,1680,23,6,21,80,3.8333333333333335,1,1,16.048502139800288
10000,10000,20,500,500,60,28,1680,25,5,20,84,5.0,0,1,22.926431628286124
10000,10000,20,500,500,60,28,1680,25,5,20,84,5.0,1,1,16.048502139800288
10000,10000,20,500,500,60,30,1800,12,11,40,45,1.0909090909090908,0,1,21.398002853067048
10000,10000,20,500,500,60,30,1800,12,11,40,45,1.0909090909090908,1,1,14.978601997146933
10000,10000,20,500,500,60,30,1800,13,10,36,50,1.3,0,1,21.398002853067048
10000,10000,20,500,500,60,30,1800,13,10,36,50,1.3,1,1,14.978601997146933
10000,10000,20,500,500,60,30,1800,16,8,30,60,2.0,0,1,21.398002853067048
10000,10000,20,500,500,60,30,1800,16,8,30,60,2.0,1,1,14.978601997146933
10000,10000,20,500,500,60,30,1800,20,6,25,72,3.3333333333333335,0,1,21.398002853067048
10000,10000,20,500,500,60,30,1800,20,6,25,72,3.3333333333333335,1,1,14.978601997146933
10000,10000,20,500,500,60,30,1800,20,6,24,75,3.3333333333333335,0,1,21.398002853067048
10000,10000,20,500,500,60,30,1800,20,6,24,75,3.3333333333333335,1,1,14.978601997146933
10000,10000,20,500,500,60,30,1800,25,5,20,90,5.0,0,1,21.398002853067048
10000,10000,20,500,500,60,30,1800,25,5,20,90,5.0,1,1,14.978601997146933
10000,10000,20,500,500,60,32,1920,12,10,40,48,1.2,0,1,20.06062767475036
10000,10000,20,500,500,60,32,1920,12,10,40,48,1.2,1,1,14.042439372325251
10000,10000,20,500,500,60,32,1920,15,8,32,60,1.875,0,1,20.06062767475036
10000,10000,20,500,500,60,32,1920,15,8,32,60,1.875,1,1,14.042439372325251
10000,10000,20,500,500,60,32,1920,16,7,30,64,2.2857142857142856,0,1,20.06062767475036
10000,10000,20,500,500,60,32,1920,16,7,30,64,2.2857142857142856,1,1,14.042439372325251
10000,10000,20,500,500,60,32,1920,20,6,24,80,3.3333333333333335,0,1,20.06062767475036
10000,10000,20,500,500,60,32,1920,20,6,24,80,3.3333333333333335,1,1,14.042439372325251
10000,10000,20,500,500,60,32,1920,25,5,20,96,5.0,0,1,20.06062767475036
10000,10000,20,500,500,60,32,1920,25,5,20,96,5.0,1,1,14.042439372325251
10000,10000,20,500,500,60,34,2040,12,9,40,51,1.3333333333333333,0,1,18.880590752706222
10000,10000,20,500,500,60,34,2040,12,9,40,51,1.3333333333333333,1,1,13.216413526894355
10000,10000,20,500,500,60,34,2040,14,8,34,60,1.75,0,1,18.880590752706222
10000,10000,20,500,500,60,34,2040,14,8,34,60,1.75,1,1,13.216413526894355
10000,10000,20,500,500,60,34,2040,16,7,30,68,2.2857142857142856,0,1,18.880590752706222
10000,10000,20,500,500,60,34,2040,16,7,30,68,2.2857142857142856,1,1,13.216413526894355
10000,10000,20,500,500,60,34,2040,20,5,24,85,4.0,0,1,18.880590752706222
10000,10000,20,500,500,60,34,2040,20,5,24,85,4.0,1,1,13.216413526894355
10000,10000,20,500,500,60,36,2160,11,10,45,48,1.1,0,1,17.831669044222544
10000,10000,20,500,500,60,36,2160,11,10,45,48,1.1,1,1,12.48216833095578
10000,10000,20,500,500,60,36,2160,12,9,40,54,1.3333333333333333,0,1,17.831669044222544
10000,10000,20,500,500,60,36,2160,12,9,40,54,1.3333333333333333,1,1,12.48216833095578
10000,10000,20,500,500,60,36,2160,13,8,36,60,1.625,0,1,17.831669044222544
10000,10000,20,500,500,60,36,2160,13,8,36,60,1.625,1,1,12.48216833095578
10000,10000,20,500,500,60,36,2160,16,6,30,72,2.6666666666666665,0,1,17.831669044222544
10000,10000,20,500,500,60,36,2160,16,6,30,72,2.6666666666666665,1,1,12.48216833095578
10000,10000,20,500,500,60,36,2160,18,6,27,80,3.0,0,1,17.831669044222544
10000,10000,20,500,500,60,36,2160,18,6,27,80,3.0,1,1,12.48216833095578
10000,10000,20,500,500,60,36,2160,20,5,24,90,4.0,0,1,17.831669044222544
10000,10000,20,500,500,60,36,2160,20,5,24,90,4.0,1,1,12.48216833095578
10000,10000,50,200,200,10,14,140,20,14,10,14,1.4285714285714286,0,1,17.607499490523743
10000,10000,50,200,200,10,14,140,20,14,10,14,1.4285714285714286,1,1,12.32524964336662
10000,10000,50,200,200,10,14,140,28,10,7,20,2.8,0,1,17.607499490523743
10000,10000,50,200,200,10,14,140,28,10,7,20,2.8,1,1,12.32524964336662
10000,10000,50,200,200,10,16,160,20,12,10,16,1.6666666666666667,0,1,15.406562054208274
10000,10000,50,200,200,10,16,160,20,12,10,16,1.6666666666666667,1,1,10.78459343794579
10000,10000,50,200,200,10,16,160,25,10,8,20,2.5,0,1,15.406562054208274
10000,10000,50,200,200,10,16,160,25,10,8,20,2.5,1,1,10.78459343794579
10000,10000,50,200,200,10,18,180,16,13,12,15,1.2307692307692308,0,1,13.69472182596291
10000,10000,50,200,200,10,18,180,16,13,12,15,1.2307692307692308,1,1,9.586305278174036
10000,10000,50,200,200,10,18,180,20,11,10,18,1.8181818181818181,0,1,13.69472182596291
10000,10000,50,200,200,10,18,180,20,11,10,18,1.8181818181818181,1,1,9.586305278174036
10000,10000,50,200,200,10,18,180,22,10,9,20,2.2,0,1,13.69472182596291
10000,10000,50,200,200,10,18,180,22,10,9,20,2.2,1,1,9.586305278174036
10000,10000,50,200,200,10,20,200,20,10,10,20,2.0,0,1,12.32524964336662
10000,10000,50,200,200,10,20,200,20,10,10,20,2.0,1,1,8.627674750356633
10000,10000,50,200,200,10,20,200,25,8,8,25,3.125,0,1,12.32524964336662
10000,10000,50,200,200,10,20,200,25,8,8,25,3.125,1,1,8.627674750356633
10000,10000,50,200,200,10,22,220,18,10,11,20,1.8,0,1,11.204772403060563
10000,10000,50,200,200,10,22,220,18,10,11,20,1.8,1,1,7.843340682142394
10000,10000,50,200,200,10,22,220,20,9,10,22,2.2222222222222223,0,1,11.204772403060563
10000,10000,50,200,200,10,22,220,20,9,10,22,2.2222222222222223,1,1,7.843340682142394
10000,10000,50,200,200,10,24,240,13,12,15,16,1.0833333333333333,0,1,10.271041369472183
10000,10000,50,200,200,10,24,240,13,12,15,16,1.0833333333333333,1,1,7.1897289586305275
10000,10000,50,200,200,10,24,240,16,10,12,20,1.6,0,1,10.271041369472183
10000,10000,50,200,200,10,24,240,16,10,12,20,1.6,1,1,7.1897289586305275
10000,10000,50,200,200,10,24,240,20,8,10,24,2.5,0,1,10.271041369472183
10000,10000,50,200,200,10,24,240,20,8,10,24,2.5,1,1,7.1897289586305275
10000,10000,50,200,200,10,24,240,25,6,8,30,4.166666666666667,0,1,10.271041369472183
10000,10000,50,200,200,10,24,240,25,6,8,30,4.166666666666667,1,1,7.1897289586305275
10000,10000,50,200,200,10,26,260,15,10,13,20,1.5,0,1,9.480961264128169
10000,10000,50,200,200,10,26,260,15,10,13,20,1.5,1,1,6.636672884889718
10000,10000,50,200,200,10,26,260,20,7,10,26,2.857142857142857,0,1,9.480961264128169
10000,10000,50,200,200,10,26,260,20,7,10,26,2.857142857142857,1,1,6.636672884889718
10000,10000,50,200,200,10,28,280,14,10,14,20,1.4,0,1,8.803749745261872
10000,10000,50,200,200,10,28,280,14,10,14,20,1.4,1,1,6.16262482168331
10000,10000,50,200,200,10,28,280,20,7,10,28,2.857142857142857,0,1,8.803749745261872
10000,10000,50,200,200,10,28,280,20,7,10,28,2.857142857142857,1,1,6.16262482168331
10000,10000,50,200,200,10,28,280,25,5,8,35,5.0,0,1,8.803749745261872
10000,10000,50,200,200,10,28,280,25,5,8,35,5.0,1,1,6.16262482168331
10000,10000,50,200,200,10,30,300,13,10,15,20,1.3,0,1,8.216833095577746
10000,10000,50,200,200,10,30,300,13,10,15,20,1.3,1,1,5.7517831669044215
10000,10000,50,200,200,10,30,300,16,8,12,25,2.0,0,1,8.216833095577746
10000,10000,50,200,200,10,30,300,16,8,12,25,2.0,1,1,5.7517831669044215
10000,10000,50,200,200,10,30,300,20,6,10,30,3.3333333333333335,0,1,8.216833095577746
10000,10000,50,200,200,10,30,300,20,6,10,30,3.3333333333333335,1,1,5.7517831669044215
10000,10000,50,200,200,10,32,320,12,10,16,20,1.2,0,1,7.703281027104137
10000,10000,50,200,200,10,32,320,12,10,16,20,1.2,1,1,5.392296718972895
10000,10000,50,200,200,10,32,320,20,6,10,32,3.3333333333333335,0,1,7.703281027104137
10000,10000,50,200,200,10,32,320,20,6,10,32,3.3333333333333335,1,1,5.392296718972895
10000,10000,50,200,200,10,32,320,25,5,8,40,5.0,0,1,7.703281027104137
10000,10000,50,200,200,10,32,320,25,5,8,40,5.0,1,1,5.392296718972895
10000,10000,50,200,200,10,34,340,11,10,17,20,1.1,0,1,7.250146849039187
10000,10000,50,200,200,10,34,340,11,10,17,20,1.1,1,1,5.075102794327431
10000,10000,50,200,200,10,34,340,20,5,10,34,4.0,0,1,7.250146849039187
10000,10000,50,200,200,10,34,340,20,5,10,34,4.0,1,1,5.075102794327431
10000,10000,50,200,200,10,36,360,11,10,18,20,1.1,0,1,6.847360912981455
10000,10000,50,200,200,10,36,360,11,10,18,20,1.1,1,1,4.793152639087018
10000,10000,50,200,200,10,36,360,13,8,15,24,1.625,0,1,6.847360912981455
10000,10000,50,200,200,10,36,360,13,8,15,24,1.625,1,1,4.793152639087018
10000,10000,50,200,200,10,36,360,16,6,12,30,2.6666666666666665,0,1,6.847360912981455
10000,10000,50,200,200,10,36,360,16,6,12,30,2.6666666666666665,1,1,4.793152639087018
10000,10000,50,200,200,10,36,360,20,5,10,36,4.0,0,1,6.847360912981455
10000,10000,50,200,200,10,36,360,20,5,10,36,4.0,1,1,4.793152639087018
10000,10000,50,200,200,10,36,360,22,5,9,40,4.4,0,1,6.847360912981455
10000,10000,50,200,200,10,36,360,22,5,9,40,4.4,1,1,4.793152639087018
10000,10000,50,200,200,11,14,154,18,14,11,14,1.2857142857142858,0,1,16.00681771865795
10000,10000,50,200,200,11,14,154,18,14,11,14,1.2857142857142858,1,1,11.204772403060563
10000,10000,50,200,200,11,14,154,28,9,7,22,3.111111111111111,0,1,16.00681771865795
10000,10000,50,200,200,11,14,154,28,9,7,22,3.111111111111111,1,1,11.204772403060563
10000,10000,50,200,200,11,16,176,18,12,11,16,1.5,0,1,14.005965503825704
10000,10000,50,200,200,11,16,176,18,12,11,16,1.5,1,1,9.804175852677993
10000,10000,50,200,200,11,16,176,25,9,8,22,2.7777777777777777,0,1,14.005965503825704
10000,10000,50,200,200,11,16,176,25,9,8,22,2.7777777777777777,1,1,9.804175852677993
10000,10000,50,200,200,11,18,198,18,11,11,18,1.6363636363636365,0,1,12.449747114511736
10000,10000,50,200,200,11,18,198,18,11,11,18,1.6363636363636365,1,1,8.714822980158214
10000,10000,50,200,200,11,18,198,22,9,9,22,2.4444444444444446,0,1,12.449747114511736
10000,10000,50,200,200,11,18,198,22,9,9,22,2.4444444444444446,1,1,8.714822980158214
10000,10000,50,200,200,11,20,220,18,10,11,20,1.8,0,1,11.204772403060563
10000,10000,50,200,200,11,20,220,18,10,11,20,1.8,1,1,7.843340682142394
10000,10000,50,200,200,11,20,220,20,9,10,22,2.2222222222222223,0,1,11.204772403060563
10000,10000,50,200,200,11,20,220,20,9,10,22,2.2222222222222223,1,1,7.843340682142394
10000,10000,50,200,200,11,22,242,18,9,11,22,2.0,0,1,10.186156730055057
10000,10000,50,200,200,11,22,242,18,9,11,22,2.0,1,1,7.13030971103854
10000,10000,50,200,200,11,24,264,16,9,12,22,1.7777777777777777,0,1,9.337310335883803
10000,10000,50,200,200,11,24,264,16,9,12,22,1.7777777777777777,1,1,6.536117235118661
10000,10000,50,200,200,11,24,264,18,8,11,24,2.25,0,1,9.337310335883803
10000,10000,50,200,200,11,24,264,18,8,11,24,2.25,1,1,6.536117235118661
10000,10000,50,200,200,11,24,264,25,6,8,33,4.166666666666667,0,1,9.337310335883803
10000,10000,50,200,200,11,24,264,25,6,8,33,4.166666666666667,1,1,6.536117235118661
10000,10000,50,200,200,11,26,286,15,9,13,22,1.6666666666666667,0,1,8.619055694661972
10000,10000,50,200,200,11,26,286,15,9,13,22,1.6666666666666667,1,1,6.03333898626338
10000,10000,50,200,200,11,26,286,18,7,11,26,2.5714285714285716,0,1,8.619055694661972
10000,10000,50,200,200,11,26,286,18,7,11,26,2.5714285714285716,1,1,6.03333898626338
10000,10000,50,200,200,11,28,308,14,9,14,22,1.5555555555555556,0,1,8.003408859328975
10000,10000,50,200,200,11,28,308,14,9,14,22,1.5555555555555556,1,1,5.602386201530281
10000,10000,50,200,200,11,28,308,18,7,11,28,2.5714285714285716,0,1,8.003408859328975
10000,10000,50,200,200,11,28,308,18,7,11,28,2.5714285714285716,1,1,5.602386201530281
10000,10000,50,200,200,11,30,330,13,9,15,22,1.4444444444444444,0,1,7.469848268707042
10000,10000,50,200,200,11,30,330,13,9,15,22,1.4444444444444444,1,1,5.228893788094929
10000,10000,50,200,200,11,30,330,18,6,11,30,3.0,0,1,7.469848268707042
10000,10000,50,200,200,11,30,330,18,6,11,30,3.0,1,1,5.228893788094929
10000,10000,50,200,200,11,30,330,20,6,10,33,3.3333333333333335,0,1,7.469848268707042
10000,10000,50,200,200,11,30,330,20,6,10,33,3.3333333333333335,1,1,5.228893788094929
10000,10000,50,200,200,11,32,352,12,9,16,22,1.3333333333333333,0,1,7.002982751912852
